fastqc | MantonBM1_HiSeq_5_S5_L008_R1_001	137.0	137.0	194.0	251.0	251.0	251.0	369.5	488.0	488.0	488.0	789.5	1091.0	1091.0	1646.0	2201.0	2201.0	2201.0	3902.5	5604.0	5604.0	5604.0	17687.5	29771.0	29771.0	29771.0	95315.5	160860.0	160860.0	160860.0	392039.5	623219.0	623219.0	623219.0	1192975.5	1762732.0	1762732.0	1762732.0	2778939.5	3795147.0	3795147.0	5129993.0	6464839.0	6464839.0	6464839.0	7763901.0	9062963.0	9062963.0	9062963.0	9891886.5	10720810.0	10720810.0	10720810.0	9989375.0	9257940.0	9257940.0	9257940.0	8072536.0	6887132.0	6887132.0	6887132.0	5534641.0	4182150.0	4182150.0	3103101.0	2024052.0	2024052.0	2024052.0	1388228.5	752405.0	752405.0	752405.0	478244.0	204083.0	204083.0	204083.0	120431.5	36780.0	36780.0	36780.0	20478.5	4177.0	4177.0	4177.0	2259.5	342.0	342.0	342.0	242.0	142.0	142.0	109.0	76.0	76.0	76.0	92.0	108.0	108.0	108.0	146.0	184.0	184.0
fastqc | MantonBM1_HiSeq_6_S6_L007_R1_001	158.0	158.0	218.5	279.0	279.0	279.0	411.0	543.0	543.0	543.0	822.5	1102.0	1102.0	1729.0	2356.0	2356.0	2356.0	3926.5	5497.0	5497.0	5497.0	16167.0	26837.0	26837.0	26837.0	89717.5	152598.0	152598.0	152598.0	392514.0	632430.0	632430.0	632430.0	1255377.5	1878325.0	1878325.0	1878325.0	3008872.5	4139420.0	4139420.0	5637946.5	7136473.0	7136473.0	7136473.0	8617917.5	10099362.0	10099362.0	10099362.0	10989442.0	11879522.0	11879522.0	11879522.0	11086548.0	10293574.0	10293574.0	10293574.0	9025585.5	7757597.0	7757597.0	7757597.0	6272026.5	4786456.0	4786456.0	3576796.5	2367137.0	2367137.0	2367137.0	1634824.5	902512.0	902512.0	902512.0	576766.5	251021.0	251021.0	251021.0	148503.0	45985.0	45985.0	45985.0	25680.0	5375.0	5375.0	5375.0	2942.0	509.0	509.0	509.0	348.0	187.0	187.0	149.0	111.0	111.0	111.0	132.5	154.0	154.0	154.0	259.5	365.0	365.0
fastqc | MantonBM1_HiSeq_6_S6_L008_R1_001	127.0	127.0	199.0	271.0	271.0	271.0	380.5	490.0	490.0	490.0	764.0	1038.0	1038.0	1641.0	2244.0	2244.0	2244.0	3733.5	5223.0	5223.0	5223.0	15394.0	25565.0	25565.0	25565.0	86292.5	147020.0	147020.0	147020.0	376939.0	606858.0	606858.0	606858.0	1210287.5	1813717.0	1813717.0	1813717.0	2908018.5	4002320.0	4002320.0	5450993.0	6899666.0	6899666.0	6899666.0	8315607.0	9731548.0	9731548.0	9731548.0	10562318.5	11393089.0	11393089.0	11393089.0	10675148.5	9957208.0	9957208.0	9957208.0	8735035.5	7512863.0	7512863.0	7512863.0	6080068.5	4647274.0	4647274.0	3471746.5	2296219.0	2296219.0	2296219.0	1585839.5	875460.0	875460.0	875460.0	559163.0	242866.0	242866.0	242866.0	143828.0	44790.0	44790.0	44790.0	25013.0	5236.0	5236.0	5236.0	2854.0	472.0	472.0	472.0	328.0	184.0	184.0	143.5	103.0	103.0	103.0	140.0	177.0	177.0	177.0	279.0	381.0	381.0
fastqc | MantonBM1_HiSeq_7_S7_L007_R1_001	104.0	104.0	163.0	222.0	222.0	222.0	383.5	545.0	545.0	545.0	824.0	1103.0	1103.0	1772.0	2441.0	2441.0	2441.0	4039.0	5637.0	5637.0	5637.0	17129.5	28622.0	28622.0	28622.0	91010.5	153399.0	153399.0	153399.0	386451.0	619503.0	619503.0	619503.0	1213929.0	1808355.0	1808355.0	1808355.0	2913392.5	4018430.0	4018430.0	5508153.5	6997877.0	6997877.0	6997877.0	8485481.0	9973085.0	9973085.0	9973085.0	10859634.5	11746184.0	11746184.0	11746184.0	10872818.0	9999452.0	9999452.0	9999452.0	8669257.0	7339062.0	7339062.0	7339062.0	5871180.5	4403299.0	4403299.0	3254800.5	2106302.0	2106302.0	2106302.0	1444082.0	781862.0	781862.0	781862.0	497076.5	212291.0	212291.0	212291.0	125373.0	38455.0	38455.0	38455.0	21454.5	4454.0	4454.0	4454.0	2450.0	446.0	446.0	446.0	303.5	161.0	161.0	110.0	59.0	59.0	59.0	62.0	65.0	65.0	65.0	105.0	145.0	145.0
fastqc | MantonBM1_HiSeq_7_S7_L008_R1_001	114.0	114.0	176.5	239.0	239.0	239.0	362.5	486.0	486.0	486.0	756.0	1026.0	1026.0	1589.5	2153.0	2153.0	2153.0	3816.0	5479.0	5479.0	5479.0	16425.0	27371.0	27371.0	27371.0	87160.0	146949.0	146949.0	146949.0	370075.5	593202.0	593202.0	593202.0	1165875.5	1738549.0	1738549.0	1738549.0	2803854.5	3869160.0	3869160.0	5305672.0	6742184.0	6742184.0	6742184.0	8158561.0	9574938.0	9574938.0	9574938.0	10400876.5	11226815.0	11226815.0	11226815.0	10436881.0	9646947.0	9646947.0	9646947.0	8369301.0	7091655.0	7091655.0	7091655.0	5672058.0	4252461.0	4252461.0	3144255.0	2036049.0	2036049.0	2036049.0	1395766.0	755483.0	755483.0	755483.0	480981.5	206480.0	206480.0	206480.0	121969.0	37458.0	37458.0	37458.0	20835.5	4213.0	4213.0	4213.0	2303.5	394.0	394.0	394.0	263.5	133.0	133.0	102.0	71.0	71.0	71.0	70.0	69.0	69.0	69.0	96.0	123.0	123.0
fastqc | MantonBM1_HiSeq_8_S8_L007_R1_001	124.0	124.0	186.0	248.0	248.0	248.0	373.5	499.0	499.0	499.0	777.0	1055.0	1055.0	1638.5	2222.0	2222.0	2222.0	3772.5	5323.0	5323.0	5323.0	15339.0	25355.0	25355.0	25355.0	84130.5	142906.0	142906.0	142906.0	360922.0	578938.0	578938.0	578938.0	1140496.0	1702054.0	1702054.0	1702054.0	2753585.0	3805116.0	3805116.0	5256324.5	6707533.0	6707533.0	6707533.0	8177104.0	9646675.0	9646675.0	9646675.0	10626495.5	11606316.0	11606316.0	11606316.0	10842642.0	10078968.0	10078968.0	10078968.0	8796875.0	7514782.0	7514782.0	7514782.0	6025433.5	4536085.0	4536085.0	3349971.0	2163857.0	2163857.0	2163857.0	1477820.0	791783.0	791783.0	791783.0	500814.0	209845.0	209845.0	209845.0	123219.5	36594.0	36594.0	36594.0	20382.5	4171.0	4171.0	4171.0	2326.0	481.0	481.0	481.0	319.0	157.0	157.0	119.5	82.0	82.0	82.0	69.5	57.0	57.0	57.0	84.5	112.0	112.0
fastqc | MantonBM1_HiSeq_8_S8_L008_R1_001	106.0	106.0	162.0	218.0	218.0	218.0	318.0	418.0	418.0	418.0	701.5	985.0	985.0	1551.5	2118.0	2118.0	2118.0	3673.0	5228.0	5228.0	5228.0	14797.5	24367.0	24367.0	24367.0	80464.5	136562.0	136562.0	136562.0	347092.0	557622.0	557622.0	557622.0	1098555.5	1639489.0	1639489.0	1639489.0	2657043.0	3674597.0	3674597.0	5077982.0	6481367.0	6481367.0	6481367.0	7887000.5	9292634.0	9292634.0	9292634.0	10205964.0	11119294.0	11119294.0	11119294.0	10431786.5	9744279.0	9744279.0	9744279.0	8512207.5	7280136.0	7280136.0	7280136.0	5838941.5	4397747.0	4397747.0	3246967.5	2096188.0	2096188.0	2096188.0	1431390.5	766593.0	766593.0	766593.0	484906.5	203220.0	203220.0	203220.0	119348.5	35477.0	35477.0	35477.0	19811.5	4146.0	4146.0	4146.0	2286.0	426.0	426.0	426.0	285.0	144.0	144.0	107.5	71.0	71.0	71.0	70.0	69.0	69.0	69.0	95.5	122.0	122.0
fastqc | MantonBM2_HiSeq_1_S9_L005_R1_001	74.0	74.0	138.0	202.0	202.0	202.0	295.0	388.0	388.0	388.0	615.5	843.0	843.0	1335.0	1827.0	1827.0	1827.0	3076.5	4326.0	4326.0	4326.0	12897.0	21468.0	21468.0	21468.0	70902.5	120337.0	120337.0	120337.0	307355.5	494374.0	494374.0	494374.0	978563.0	1462752.0	1462752.0	1462752.0	2368959.0	3275166.0	3275166.0	4531965.5	5788765.0	5788765.0	5788765.0	7053015.5	8317266.0	8317266.0	8317266.0	9096498.5	9875731.0	9875731.0	9875731.0	9256590.5	8637450.0	8637450.0	8637450.0	7533635.5	6429821.0	6429821.0	6429821.0	5161387.0	3892953.0	3892953.0	2878654.0	1864355.0	1864355.0	1864355.0	1275972.5	687590.0	687590.0	687590.0	435572.5	183555.0	183555.0	183555.0	108174.0	32793.0	32793.0	32793.0	18207.5	3622.0	3622.0	3622.0	2010.0	398.0	398.0	398.0	264.5	131.0	131.0	88.5	46.0	46.0	46.0	45.5	45.0	45.0	45.0	72.5	100.0	100.0
fastqc | MantonBM2_HiSeq_1_S9_L006_R1_001	49.0	49.0	110.5	172.0	172.0	172.0	274.5	377.0	377.0	377.0	589.0	801.0	801.0	1201.5	1602.0	1602.0	1602.0	2875.5	4149.0	4149.0	4149.0	12111.5	20074.0	20074.0	20074.0	65701.5	111329.0	111329.0	111329.0	284568.0	457807.0	457807.0	457807.0	904733.5	1351660.0	1351660.0	1351660.0	2192819.0	3033978.0	3033978.0	4187475.5	5340973.0	5340973.0	5340973.0	6493716.5	7646460.0	7646460.0	7646460.0	8336048.0	9025636.0	9025636.0	9025636.0	8475685.5	7925735.0	7925735.0	7925735.0	6915534.5	5905334.0	5905334.0	5905334.0	4734920.5	3564507.0	3564507.0	2634650.5	1704794.0	1704794.0	1704794.0	1165868.0	626942.0	626942.0	626942.0	396950.5	166959.0	166959.0	166959.0	98367.5	29776.0	29776.0	29776.0	16474.0	3172.0	3172.0	3172.0	1757.0	342.0	342.0	342.0	221.5	101.0	101.0	66.0	31.0	31.0	31.0	32.0	33.0	33.0	33.0	63.5	94.0	94.0
fastqc | MantonBM2_HiSeq_2_S10_L005_R1_001	77.0	77.0	161.5	246.0	246.0	246.0	370.0	494.0	494.0	494.0	766.5	1039.0	1039.0	1575.5	2112.0	2112.0	2112.0	3657.0	5202.0	5202.0	5202.0	15193.0	25184.0	25184.0	25184.0	87213.0	149242.0	149242.0	149242.0	385750.0	622258.0	622258.0	622258.0	1227515.0	1832772.0	1832772.0	1832772.0	2930276.0	4027780.0	4027780.0	5454426.0	6881072.0	6881072.0	6881072.0	8208237.0	9535402.0	9535402.0	9535402.0	10310943.5	11086485.0	11086485.0	11086485.0	10305555.5	9524626.0	9524626.0	9524626.0	8271930.5	7019235.0	7019235.0	7019235.0	5625810.0	4232385.0	4232385.0	3129706.0	2027027.0	2027027.0	2027027.0	1387864.5	748702.0	748702.0	748702.0	475950.5	203199.0	203199.0	203199.0	120173.0	37147.0	37147.0	37147.0	20733.0	4319.0	4319.0	4319.0	2390.0	461.0	461.0	461.0	304.0	147.0	147.0	98.5	50.0	50.0	50.0	55.0	60.0	60.0	60.0	88.0	116.0	116.0
