Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
fastqc | MantonBM4_HiSeq_5_S29_L002_R1_001	31.489200090590202	31.6162106171244	35.59846651779136	36.092761517557484	36.314298860870196	39.74722147506165	39.8671844277035	39.93052442918319	39.976816521849535	40.072820131960306	40.03841256500043	40.08430472683353	40.003171195560576	40.044567913701094	40.02889562192942	39.98699194541958	40.004969448421754	39.995187332649444	39.921279892101595	39.9019877793687	39.951716312091364	39.94397182973508	39.877615206087505	39.936228819164455	39.9379448315141	39.76033172900319
fastqc | MantonBM4_HiSeq_6_S30_L001_R1_001	31.343315917054024	31.63523181656873	35.65023702529693	36.1883582905171	36.37280272683143	39.817201676834124	39.898611151912625	40.01945259579186	40.02552425335917	40.09448738735779	40.07647214988531	40.10864167474476	40.06102382163188	40.08342289240302	40.06098484537019	40.00045186745014	40.0272957353196	40.047913417060094	40.00247263810284	39.981628107999164	40.0392985403064	40.0004054291904	39.94034404230272	40.01787481788288	40.00541666800995	39.85351208537598
fastqc | MantonBM4_HiSeq_6_S30_L002_R1_001	31.50802362670572	31.623749348647248	35.63935268603072	36.10594862214072	36.33086972537282	39.75322079307651	39.88364783876434	39.92783753105905	39.96487023288587	40.062506706825744	40.03881946623169	40.07289342323524	40.01412885484229	40.045247665048585	40.030201428404844	39.975045393021475	40.00605084627007	39.99100235129086	39.92596163895673	39.90990236660735	39.95162660727219	39.94194185042612	39.88470347662899	39.934072814438906	39.93546722176298	39.76894812838821
fastqc | MantonBM4_HiSeq_7_S31_L001_R1_001	31.347639339769255	31.640024957893168	35.66213096504311	36.20748747780002	36.37527194940241	39.822615216277484	39.89002855089972	40.04069766026159	40.020806281655645	40.09802659264249	40.07632822009595	40.1180405087917	40.07176251114633	40.07666725344812	40.062707475531624	40.01490626280724	40.03172182641174	40.05245527759568	40.01134381282898	39.99057152971179	40.04463887263263	40.00358648879408	39.95114051182173	40.02196221365454	40.00839844456229	39.86258786731855
fastqc | MantonBM4_HiSeq_7_S31_L002_R1_001	31.5125252463599	31.627335664356536	35.648065141312706	36.12128313267337	36.33158735401782	39.75859969552738	39.870765016090566	39.94456293603793	39.95937929407139	40.064866954246604	40.03664168995107	40.080162789741664	40.02311800715904	40.03736556575096	40.03050319621155	39.98662958363615	40.00761027505066	39.994245134440746	39.93474281325343	39.91637138650568	39.95516173314678	39.94525396353048	39.89146322361466	39.935959933537056	39.93675647610829	39.77597496751031
fastqc | MantonBM4_HiSeq_8_S32_L001_R1_001	31.347261301228947	31.634570020542558	35.640831528279854	36.188010605624896	36.37529560248442	39.847931398404974	39.908377990940394	40.05889460691334	40.041343736364375	40.120145774022426	40.07985327406994	40.12057959529402	40.0709190157877	40.091908022955565	40.06698421890892	40.02624281763612	40.044434001447094	40.06835494954186	40.018753986930996	39.99762449978644	40.05924759781529	40.02215964092866	39.96052710560251	40.04309102660883	40.03246960200742	39.87482203661586
fastqc | MantonBM4_HiSeq_8_S32_L002_R1_001	31.51029332711644	31.622588738110633	35.62938745992359	36.10007375444871	36.332520465060746	39.78247275415585	39.8885493039734	39.96254020453595	39.97703893810415	40.085136301992875	40.04164949759648	40.08102369229837	40.022824618301264	40.05382252988962	40.03475597491856	39.99898181472675	40.02221456463257	40.01049230872747	39.941799299718774	39.92505690187422	39.97211877157003	39.96420095273309	39.90394313446255	39.95690744629829	39.96159482422431	39.79177756336381
fastqc | MantonBM5_HiSeq_1_S1_L001_R1_001	31.122867453024913	31.744309654119352	35.976872292868116	36.3188108126568	36.54185832302114	40.1541671348427	40.17977407546059	40.29842879054423	40.29814256838275	40.291866470393465	40.294840446182484	40.324916617005904	40.19858120187308	40.25086254912027	40.3080936695221	40.27105297856182	40.25630966121903	40.20026962666661	40.182683759730565	40.18232149542731	40.12194408416049	40.11732127413761	40.04360894394294	40.07277517283728	40.13036096483229	39.92469895274342
fastqc | MantonBM5_HiSeq_1_S1_L002_R1_001	31.26343549553943	31.74103962421182	35.977448195116445	36.383762758520625	36.54827850402126	40.275224346431244	40.24693931327168	40.281878924787954	40.34833547679838	40.31758546017326	40.39095306476543	40.374168971680874	40.305964770865536	40.31204707428104	40.319192724444164	40.28135910865171	40.24340672702761	40.217857741361485	40.20433354223889	40.17213136465036	40.17279933580124	40.15517200047558	40.22700369379954	40.157792490281864	40.23311458033157	40.09206399361595
fastqc | MantonBM5_HiSeq_2_S2_L001_R1_001	31.11786343379792	31.741451551654613	35.95085478959768	36.307814747549784	36.52431520143666	40.13931353936756	40.157705844479196	40.28592317939392	40.27734302188914	40.27402615255549	40.26729591749656	40.29297178690151	40.17956756872034	40.24227767092069	40.28655646598352	40.25747017681911	40.24094425313634	40.18211811869213	40.16263393297294	40.165261494334125	40.10751092561062	40.102139853515695	40.02845258629703	40.05931430019526	40.114617571847226	39.90393802622915
fastqc | MantonBM5_HiSeq_2_S2_L002_R1_001	31.25876761917188	31.739723273273807	35.95416866128891	36.375233979750604	36.52956552345457	40.261698029546174	40.22553906311862	40.2691228613281	40.33038485736921	40.302142184243195	40.36747496858362	40.3443020098411	40.28856169249208	40.30411278883258	40.299198629071434	40.26953523419773	40.22744064574281	40.20062028053479	40.185678305000195	40.15378118972259	40.1599918945127	40.14092297082725	40.21269406754403	40.14487465501188	40.218129684718654	40.07239124219153
fastqc | MantonBM5_HiSeq_3_S3_L001_R1_001	31.12623308871727	31.741615646001385	35.96731801670974	36.324075328138306	36.5330065913407	40.14983147293514	40.175713075967565	40.293122810369866	40.294498544392134	40.27924808241613	40.28807714536625	40.31420563118591	40.19849705437563	40.242508592593715	40.30166600243665	40.26760125911162	40.25820404581638	40.20129626166577	40.18470566622187	40.1840415825767	40.12538763044153	40.1194716338233	40.04559273605661	40.077667016315345	40.13253666088631	39.92443399666628
fastqc | MantonBM5_HiSeq_3_S3_L002_R1_001	31.262025490971627	31.73733230715679	35.966475085729286	36.38617366679227	36.537328172360716	40.26946119666294	40.239234036262005	40.273214085978694	40.34222732690113	40.302585546791065	40.38312398529318	40.361757034025494	40.3036660278104	40.29938320418741	40.309898332353306	40.27366351029532	40.241306483492636	40.21582841193566	40.20400943755659	40.16957459105928	40.172863555023774	40.15325660141129	40.22518002449536	40.15886072790699	40.23220355905882	40.08839422777542
fastqc | MantonBM5_HiSeq_4_S4_L001_R1_001	31.121304453772805	31.736146791386886	35.95240559356176	36.30119244527579	36.52917674577808	40.137488262662266	40.15811274164032	40.291249289328654	40.29895811076486	40.299383691277576	40.29882718179642	40.31960968865202	40.21234741174572	40.252386655417126	40.31112012080746	40.27929217387596	40.26083384030603	40.19855990898694	40.18324611253794	40.18480873447587	40.12582391688516	40.12342741438557	40.04987452763255	40.08139163894906	40.134939803357156	39.926737657408296
fastqc | MantonBM5_HiSeq_4_S4_L002_R1_001	31.262712620681796	31.733613473221506	35.9554616515001	36.36930890158797	36.53426128398571	40.26125530529342	40.22528492437784	40.273229602307026	40.3497444557621	40.323794631338785	40.394422106822866	40.3678741575551	40.318608701646596	40.31289088214179	40.32132904835548	40.28945107604838	40.24653849212702	40.21509005078603	40.20413376370456	40.172037537321714	40.174655991401536	40.15960588098275	40.23167496514984	40.1644166985396	40.23692455763961	40.09307947932127
fastqc | MantonBM5_HiSeq_5_S5_L001_R1_001	31.114834178222793	31.73100357819669	35.93412693742107	36.2911414369076	36.52020364559823	40.11716833230407	40.14163648816672	40.272233748170095	40.27372688341429	40.27109189004279	40.27617153783545	40.29824316270967	40.19402997772228	40.2340451307777	40.30346151452567	40.24160157912535	40.237749118770566	40.17377788148391	40.15792034050769	40.155003022997526	40.10045310885436	40.09600733366	40.01921708330466	40.04802394570936	40.10486946730361	39.897788526355306
fastqc | MantonBM5_HiSeq_5_S5_L002_R1_001	31.25321454496502	31.7295492751312	35.940427636000024	36.35936783338198	36.527377612160215	40.24502975623178	40.21313671065733	40.256800239751826	40.328448482603974	40.29968914297319	40.37688094340318	40.35003977783189	40.3050062762594	40.2976485575483	40.315966822033694	40.25690090750731	40.226616513907516	40.195157043105404	40.18212153793194	40.145608280066696	40.156345043296355	40.13770631457879	40.20791779095928	40.135193747444426	40.212319144671724	40.06937998260449
fastqc | MantonBM5_HiSeq_6_S6_L001_R1_001	31.120677909657264	31.741130406765542	35.95157085761298	36.31810876349746	36.52201899399093	40.15638372396381	40.17098113935263	40.29951389972318	40.288812918853736	40.289244375705145	40.292707842025614	40.31012308266064	40.20702242351764	40.250286568732115	40.3035678757901	40.27493023940352	40.25822485568315	40.19739960837373	40.18342309395796	40.18102562044469	40.12243447327101	40.117884035983145	40.04146923937216	40.06907674459892	40.12597220917818	39.923276888502194
fastqc | MantonBM5_HiSeq_6_S6_L002_R1_001	31.25853581867376	31.738238975693704	35.953079722958584	36.382819945474004	36.526238439488665	40.27560901887851	40.23619839973087	40.28109157038311	40.33936942094206	40.313076055883265	40.38881972216265	40.35905592789331	40.312850859434526	40.30856068743806	40.31301997025415	40.28357093865367	40.24354295867564	40.213629387902934	40.20332513182378	40.167394899059566	40.17084191763549	40.15313360125325	40.223832734963096	40.15189254760391	40.22728494158056	40.087135735439524
fastqc | MantonBM5_HiSeq_7_S7_L001_R1_001	31.12568457304998	31.757073676498827	35.988301354906774	36.34062615465661	36.55118975074118	40.17301768977712	40.197585438883884	40.326373219407394	40.31234448324509	40.32065604716057	40.32126557316982	40.34188000094681	40.22916736501112	40.27722148103654	40.32682728571457	40.30252182045582	40.28347169133596	40.22576223921412	40.21114505740365	40.21083018941224	40.15167200911232	40.1502931879121	40.075271940372936	40.10309330416191	40.15757820405301	39.95424818633001
fastqc | MantonBM5_HiSeq_7_S7_L002_R1_001	31.270021569953766	31.752205000827182	35.986402457393424	36.401683047133346	36.55500375890058	40.28941118763444	40.25953650546318	40.30502097136405	40.35638572556013	40.34160615928406	40.41232182535972	40.38508338713733	40.32922289867012	40.33006638788023	40.33137239990013	40.30443843754415	40.264025331722216	40.235101485082346	40.22421426962101	40.193102383416985	40.189194897775764	40.17821356588298	40.24713425828266	40.18059978166077	40.25185002320569	40.11067098002942
fastqc | MantonBM5_HiSeq_8_S8_L001_R1_001	31.126743727000168	31.744116033853203	35.95951490830414	36.32134792944385	36.5291956178628	40.132063315973014	40.161515006527736	40.29280941308886	40.28039849331824	40.278100438208334	40.28173645315664	40.32070593856823	40.20959854650623	40.260230728489596	40.30885828714026	40.26715461229377	40.260138951376	40.20371904710899	40.186702733462184	40.18819203306059	40.1288932256513	40.12400585642493	40.05015918238461	40.08190950266627	40.135029991866475	39.924860473558056
fastqc | MantonBM5_HiSeq_8_S8_L002_R1_001	31.263255613327196	31.739030057485113	35.95696596766228	36.38289464008183	36.53201864035227	40.25105572980205	40.22496187608075	40.271049827016775	40.32770432112959	40.2995223853463	40.3755173935265	40.36621734854282	40.311582479991294	40.31526286378808	40.31574098304382	40.27198180581474	40.24084778929964	40.21645956105127	40.20286699353587	40.170508329038924	40.17191814479778	40.154649657272884	40.225458944378175	40.1596827803389	40.23216979865743	40.08483515956928
fastqc | MantonBM6_HiSeq_1_S9_L003_R1_001	31.2646991802234	31.757903047027582	36.00189509132538	36.46769493876638	36.573960586804894	40.28264713986679	40.32102113779827	40.399614345082405	40.372390673451015	40.34416010282131	40.44674497396584	40.40840223910815	40.40001501947671	40.41108292767345	40.36034492411294	40.25097968632276	40.36131572956253	40.23054148183849	40.26734559041845	40.25731539424956	40.28277834276666	40.1308453997197	40.219415697951426	40.24149642892889	40.27242141447347	40.22251414759099
fastqc | MantonBM6_HiSeq_1_S9_L004_R1_001	31.361066622601605	31.77100659280815	36.02245940883182	36.488095285702876	36.601972473581554	40.30616404820958	40.35302244584492	40.36840122313375	40.365699213931656	40.30005039389366	40.42872437912491	40.37600942974024	40.37861435772944	40.364869666457246	40.39675090697668	40.260954747918916	40.38788270381056	40.36210464250537	40.34445014191823	40.309662000998685	40.23917408687852	40.251840350020004	40.31644480839039	40.21705781969622	40.31966596184055	40.079851073301
fastqc | MantonBM6_HiSeq_2_S10_L003_R1_001	31.27103905201651	31.76784867819157	36.002976203995864	36.478530677716414	36.5874307905094	40.29223614424692	40.31881783251218	40.406991140889936	40.374624028108755	40.342136394226706	40.44672151091271	40.41832150135052	40.41964391167714	40.427545638459186	40.37703724667004	40.26192436339874	40.37363214938552	40.24190815082644	40.27797561629579	40.26660590548284	40.29344314390804	40.14134129849576	40.22871228271564	40.25066950962079	40.282422802331084	40.235452279776574
fastqc | MantonBM6_HiSeq_2_S10_L004_R1_001	31.369723797327055	31.780877275442162	36.025326521225175	36.499940297844844	36.61609727971959	40.31633137486354	40.351132817328605	40.37688222411257	40.369074119830245	40.2994429935779	40.42906556496892	40.38684274076723	40.398168019317744	40.38221651565514	40.41406274380204	40.27224229348681	40.40089598983674	40.375922343932594	40.3557126419483	40.3200857762383	40.2503837642672	40.26192998880203	40.325112604505954	40.226065204073066	40.329429290605944	40.09335033498586
fastqc | MantonBM6_HiSeq_4_S11_L003_R1_001	31.27211796513754	31.769844071319003	36.01330196334272	36.47489786979511	36.580341170787975	40.29946773106186	40.32857634682536	40.4104474909973	40.37282642459228	40.35246993288982	40.452639385451256	40.424023990958005	40.42195603650304	40.431806336556065	40.37168206445633	40.258569538760035	40.37582029069147	40.24048012912077	40.277853463128146	40.26966751918159	40.297384898493405	40.14299456720077	40.23289980409746	40.255071912726876	40.28582354158879	40.23802380867159
fastqc | MantonBM6_HiSeq_4_S11_L004_R1_001	31.370357543434892	31.782706686398374	36.03662326250182	36.495159390999554	36.60938322313226	40.32255432973955	40.36030507366494	40.37932581166648	40.36760729410528	40.310304637926876	40.4351123198258	40.392698370341115	40.40171432727473	40.38793543734515	40.409796761333126	40.26965318644958	40.40303221080105	40.37471978846144	40.356844931345684	40.32291069440379	40.25356509052984	40.265422485821134	40.33069401963249	40.2314883958398	40.332694005906376	40.095743953083606
fastqc | MantonBM6_HiSeq_5_S12_L003_R1_001	31.273480216883907	31.765777586113522	35.999300188807275	36.46424462194823	36.580176707494914	40.297135141143464	40.325593192579895	40.41246359138154	40.37049154905362	40.349453394194356	40.44019993696062	40.40540755973685	40.39748838448626	40.40821828730741	40.34013386772776	40.222452098021286	40.323185032331295	40.188027780224154	40.20890853743328	40.17728004336571	40.186453253381316	40.02641857532637	40.11199574612845	40.151035242065674	40.18823072234648	40.14827713903548
fastqc | MantonBM6_HiSeq_5_S12_L004_R1_001	31.371255286972314	31.777705391345577	36.02006418794982	36.48528876406214	36.60936076856348	40.32035031319374	40.35767338536825	40.3814949812909	40.364278616905786	40.307858294907106	40.422478678888616	40.37344033346203	40.376197586071065	40.36370981237363	40.37828568732655	40.235137153103736	40.353666951635866	40.32498293475482	40.289889440282884	40.24050408859685	40.154789549348116	40.16067695725662	40.224057769598524	40.13456283947932	40.246852381987296	40.00936579699668
fastqc | MantonBM6_HiSeq_6_S13_L003_R1_001	31.272561216672244	31.764225407428825	35.99215246988369	36.469372883393	36.57258999344847	40.279165122714126	40.31859773228666	40.40975417089954	40.38163747434854	40.349613144909405	40.449860131999515	40.414767190577	40.41262844306576	40.426772997835165	40.36500856539486	40.259188354384996	40.3680488299856	40.23607824348787	40.27229077231664	40.26124170975051	40.2858970227525	40.135497965899596	40.22368636789367	40.24576940402918	40.27834615765697	40.231192558252175
fastqc | MantonBM6_HiSeq_6_S13_L004_R1_001	31.3703152227425	31.777498074688747	36.01313179279768	36.49008423013195	36.6016219350018	40.30195594048787	40.35142293404321	40.3792117661275	40.37569067648646	40.30720856116222	40.431757851199805	40.38277634965916	40.39149658673422	40.38158375709068	40.401801129295364	40.27107657747097	40.39603330627389	40.36928929201175	40.35023773557008	40.31455040223276	40.243529620712515	40.25707900576154	40.3210528125538	40.22159271948438	40.3258832464574	40.08799454358627
fastqc | MantonBM6_HiSeq_7_S14_L003_R1_001	31.271651649098374	31.76582985307683	36.01394306932419	36.47327897032843	36.58399802539914	40.291803794433676	40.32202859347402	40.40812616931707	40.372628580173064	40.35668351330497	40.45737143707171	40.42392960415986	40.40925264251695	40.429553887611654	40.373117131934244	40.26117480803387	40.36913699460741	40.23703678211439	40.27395117136583	40.266870559800395	40.29354149717122	40.13920631632347	40.227799449951895	40.24873878143524	40.28257532458214	40.23555367212703
fastqc | MantonBM6_HiSeq_7_S14_L004_R1_001	31.369688309187087	31.778535286566278	36.03543571191783	36.49405683869314	36.612287464106046	40.31435397870464	40.353317695223005	40.376719803953755	40.36605447325165	40.314020713697396	40.43964949103528	40.390703043242475	40.38716886154161	40.38516909245177	40.40967742436044	40.27170820309077	40.39587596191552	40.36986428194387	40.35163562902532	40.31958374460537	40.249646420688165	40.26172105533879	40.324560831293276	40.224894182839606	40.328945483329605	40.09246758118985
fastqc | MantonBM6_HiSeq_8_S15_L003_R1_001	31.27164199794764	31.763618209911538	35.99718491888843	36.472578889130986	36.578362768616884	40.28681697636303	40.31747715443562	40.40484028454364	40.366448518437295	40.354768892710354	40.45549873513647	40.42310281668063	40.40803019321825	40.42601578831193	40.37106427326597	40.25854298101159	40.370072401307056	40.23701625146134	40.27365468959215	40.26265064352175	40.287496423299366	40.13596772811886	40.22358154895219	40.244772095301435	40.275906043584385	40.228582012812495
fastqc | MantonBM6_HiSeq_8_S15_L004_R1_001	31.369728493570236	31.77585160532955	36.02004627664968	36.493064830367004	36.60681523518836	40.31043322201509	40.349564809361475	40.373199687718234	40.35982455863249	40.312145480395095	40.43667187140989	40.390538576881525	40.38537917713661	40.380739973619995	40.40826936662291	40.26904152148092	40.39697635164586	40.36931311996455	40.351419786577296	40.315664539722846	40.24494210342394	40.25782873900902	40.320476043746204	40.21999147702852	40.32264941985493	40.085568673757116
fastqc | MantonBM7_HiSeq_1_S16_L005_R1_001	30.977310280083227	31.730141091303995	35.844872124955536	36.428989377963696	36.55338866654555	40.265407989335664	40.352599009599835	40.40104973160289	40.393839900269334	40.34590926027621	40.39202444103286	40.386792997419704	40.353752374487215	40.317180443632466	40.386811868545344	40.288084067162984	40.36914976337576	40.291379498957895	40.304770620561825	40.28213184491838	40.24400854704085	40.253131429028805	40.20484288480645	40.1798261143555	40.15486647500782	39.89120221392215
fastqc | MantonBM7_HiSeq_1_S16_L006_R1_001	31.300451712168574	31.73701367013059	35.993298682127545	36.45835192449737	36.64778283820637	40.32492425428594	40.41172904417609	40.46045934802953	40.453719175305224	40.40419538695063	40.4748892947256	40.40223810920044	40.40451069309276	40.40593675114383	40.43638585809785	40.38500832502792	40.416730990732255	40.38541557094568	40.35937939888733	40.3145706892988	40.28844129174622	40.32771306509103	40.30604445731616	40.232781988869384	40.25706420105065	40.00761104005155
fastqc | MantonBM7_HiSeq_2_S17_L005_R1_001	30.98205729518447	31.736351245349613	35.86016637900997	36.4400988603693	36.555831237024286	40.27696324970708	40.36086298168486	40.417567949111145	40.4000563293073	40.35411617310884	40.397612462946206	40.394857753425356	40.364059026342474	40.328915892737776	40.39426781466521	40.29295815247293	40.371309459276915	40.29065192070995	40.30553259777477	40.285177959680134	40.24902706717137	40.25860233051203	40.20959520702296	40.1835811084629	40.16067446750658	39.898373418781965
fastqc | MantonBM7_HiSeq_2_S17_L006_R1_001	31.30692928199675	31.74343653938242	36.00810709278868	36.46870082375399	36.65121705687387	40.33695908137203	40.419908759065464	40.47341029517746	40.45898311810048	40.409355977782326	40.47924511624054	40.40849348879124	40.41282610437345	40.41509405382189	40.442929966552	40.38805268077073	40.41713625190231	40.383983607277116	40.359426609047986	40.31794271678289	40.29145389429871	40.33189454072057	40.30890245993059	40.236233513165374	40.25992204520031	40.011223629850306
fastqc | MantonBM7_HiSeq_3_S18_L005_R1_001	30.976799896086394	31.736427103046463	35.85282269841462	36.43656646982738	36.556167677335715	40.27828199433861	40.35556089838228	40.41598283073378	40.39559880021609	40.3524513152647	40.4024463307704	40.394192067700715	40.36340345160386	40.33267329491913	40.392731612015204	40.302878168503	40.37690160402331	40.29904485557516	40.31163699006833	40.29187569529234	40.25393025144617	40.26274332243075	40.21654018345547	40.18970497948578	40.16511738546995	39.90219873056359
fastqc | MantonBM7_HiSeq_3_S18_L006_R1_001	31.304205777804466	31.743703145360836	36.0017470310544	36.46576090872731	36.650696999860386	40.33793871348546	40.41539736994544	40.472973628323174	40.45571066630278	40.407813736750846	40.48255727862943	40.40837907821723	40.41310324857544	40.418679158616925	40.44081119933874	40.39757070809656	40.42199291094402	40.39165907344759	40.364992635708944	40.322916065738674	40.296188732890585	40.337166718777404	40.3153531751218	40.2423565484173	40.2652001715724	40.01699755745525
fastqc | MantonBM7_HiSeq_4_S19_L005_R1_001	30.97937302114819	31.74216072145824	35.864901584571335	36.44117513809584	36.564988207084625	40.292401076033215	40.37671280047457	40.42354699485138	40.40793536868178	40.36109300272832	40.412363375039035	40.41231660701543	40.37676753103451	40.34482027700353	40.402088035473916	40.308813706751835	40.38257928937841	40.30667663041578	40.32036191190873	40.30286434285777	40.26490459475213	40.27305950519317	40.22773462002853	40.202838543479935	40.179003023559375	39.92048457297545
fastqc | MantonBM7_HiSeq_4_S19_L006_R1_001	31.305712688370708	31.748055153936036	36.01124552002121	36.46961141454336	36.6563971385506	40.349866682566365	40.43227887907082	40.47832910190131	40.465181429492624	40.41700058736905	40.49120373438518	40.42409864348801	40.424845052418206	40.427611348319665	40.448203922222866	40.3990006532708	40.42643738288415	40.39769549603082	40.37134474480965	40.330306708892934	40.3049787547348	40.345123382511694	40.323070120667325	40.25131142305714	40.27445554073133	40.03086653410231
fastqc | MantonBM7_HiSeq_5_S20_L005_R1_001	30.978139995212715	31.7347939862763	35.8609464816701	36.432429599787895	36.55635043110703	40.28027354923383	40.35693139534474	40.410791845684216	40.40084761001452	40.35101136570931	40.39865527703011	40.39666022499135	40.36346373399513	40.33067581596563	40.39028828813456	40.28610906206083	40.36572569702035	40.28889979306392	40.303246683922474	40.28222524199817	40.24476878360422	40.252887826504654	40.20502404137911	40.17977695919182	40.15648144466998	39.88939874747491
fastqc | MantonBM7_HiSeq_5_S20_L006_R1_001	31.302960798512565	31.74092484226256	36.0081643518976	36.461047711525154	36.65052984217806	40.3404137576179	40.41555981434872	40.468177426292996	40.459093623779296	40.4070728223535	40.48097560977663	40.41015387743839	40.412109522611985	40.41683833624372	40.438246927347656	40.38111546889214	40.41262713582535	40.382397126688936	40.357149455164425	40.31420125960967	40.28802519278272	40.32722840601712	40.304732162101374	40.23243459861078	40.255160289515715	40.00522855851876
fastqc | MantonBM7_HiSeq_6_S21_L005_R1_001	30.969835617565774	31.723435537790966	35.823159458403694	36.41135272400902	36.540297002598216	40.24140461376974	40.33075429958753	40.39258032389956	40.374384840623115	40.32528597650173	40.37662268419935	40.37397858386349	40.33970920927248	40.30649790114105	40.364252025493315	40.266776268647085	40.343911840307506	40.26321900044252	40.279292709789	40.25935327032922	40.220103013175816	40.22909839776317	40.177360606398786	40.152274901377844	40.12868286842956	39.85595964862794
fastqc | MantonBM7_HiSeq_6_S21_L006_R1_001	31.295997732020428	31.729541395609367	35.97381392333916	36.442943365615946	36.63839530589535	40.30534426877859	40.393272763424086	40.45303625678126	40.43591165638642	40.38458068700078	40.46196615497682	40.390649190916434	40.3905499592121	40.39617920381786	40.41747935102422	40.36599077451246	40.39261296268248	40.3610119089551	40.33842893526161	40.29724059229279	40.267063581905894	40.30638026427068	40.28301635377998	40.209620799208366	40.2351066964424	39.97778861875524
fastqc | MantonBM7_HiSeq_7_S22_L005_R1_001	30.96796607959759	31.72968335732415	35.81817072599658	36.41949134394699	36.53764984354262	40.2565178076891	40.338758157623026	40.399718459482365	40.382234567251786	40.33608656958464	40.382646409762636	40.374946304657804	40.34798484081821	40.31431313262667	40.37857831232005	40.2717812832966	40.35245853147537	40.272844358027015	40.288122498649734	40.26585303421665	40.22686609124628	40.237576801767936	40.18561804179052	40.159444878068456	40.13584550784198	39.867656431134115
fastqc | MantonBM7_HiSeq_7_S22_L006_R1_001	31.292630710032025	31.734544599005506	35.96785302928514	36.448732562676376	36.635009350800814	40.3172593051385	40.399793304576754	40.45852248018036	40.442089326267975	40.39225289752454	40.46539363850551	40.38905901283917	40.397864122477706	40.40145494538331	40.428618180165984	40.368503419840756	40.39955351778529	40.36704864661446	40.34374577677345	40.299183145252194	40.27041577940862	40.31247040906063	40.287386156236344	40.21313639843682	40.23901075885901	39.98483019933525
fastqc | MantonBM7_HiSeq_8_S23_L005_R1_001	30.975592468643033	31.728766444675657	35.84118427095802	36.42759316873428	36.550441576977036	40.260162728468224	40.34213373409299	40.402508755306684	40.38499507475131	40.34318976382933	40.389387816475335	40.38831756175809	40.355179176675975	40.31804903010385	40.374692372712566	40.280294312681164	40.36477113684236	40.287740208666705	40.30277304289319	40.28209581353016	40.242155713982825	40.25036932421753	40.200447490366805	40.174912152290084	40.151486724240726	39.886389448918685
fastqc | MantonBM7_HiSeq_8_S23_L006_R1_001	31.302340952791237	31.73539705846572	35.99081331008498	36.456636155308466	36.645808156186995	40.32096490719118	40.40259372856018	40.4600231333405	40.445517923415686	40.39937965247421	40.47144424370992	40.40370437791226	40.40484594983854	40.40547557006783	40.424939479232926	40.37646775422445	40.411234919853975	40.381174312422324	40.356931766980175	40.31429203946339	40.28664760398468	40.32608879807779	40.30206492812902	40.228885069498894	40.254130035283474	40.00406751878974
fastqc | MantonBM8_HiSeq_1_S24_L007_R1_001	31.086569188015172	31.727619044235862	35.849476746069314	36.40744989990354	36.62481218123087	40.26479181128203	40.28574209235762	40.41598805137811	40.378820457204675	40.37953918438281	40.44144677028807	40.39476015641375	40.34344828018095	40.38593281846434	40.35798641469948	40.34460235266647	40.36441247765754	40.293219814076515	40.31113100952997	40.26988107574732	40.231322042896174	40.230590571224496	40.16291018752149	40.20927287885163	40.20838332785131	39.88056331247405
fastqc | MantonBM8_HiSeq_1_S24_L008_R1_001	31.463204542915218	31.74681956646595	35.94814429353208	36.37362389753602	36.60962704726117	40.23722389533092	40.335323613178716	40.41241780654557	40.38671228822182	40.38048370790185	40.39167281804898	40.368378140786334	40.36423643001955	40.33699502663943	40.34010427961509	40.33923563222273	40.320111103010206	40.29067241965526	40.25975942330044	40.21409112617776	40.19671054976237	40.23436283287053	40.192024473688974	40.200174172051895	40.1854250634297	39.8474209305704
fastqc | MantonBM8_HiSeq_2_S25_L007_R1_001	31.08896012641032	31.723217385838794	35.83260501643408	36.3905396604815	36.61897964348466	40.2657458326738	40.27926926742957	40.400470995170046	40.35726835671641	40.37043093828022	40.432742849725976	40.38277992055159	40.3304884036249	40.36843193868054	40.342420882957896	40.33023990221186	40.35443353839826	40.28013301220259	40.29732870289669	40.25655708820128	40.21565662916575	40.214823481635115	40.14699779331555	40.19400244267985	40.19294396426695	39.86039896861391
fastqc | MantonBM8_HiSeq_2_S25_L008_R1_001	31.464932807215938	31.74238111994241	35.931381649104054	36.357256954983654	36.60506372771545	40.238519830131054	40.328149841385816	40.39711482807619	40.36476548469326	40.3713487067773	40.381109713742354	40.35564815317215	40.35287633465579	40.3181156258478	40.325715311036916	40.32458280842468	40.310881787438184	40.27825184333592	40.246061452589	40.201390411161285	40.1816214694577	40.21869925084679	40.17427881177694	40.184498862436776	40.170655864964395	39.82851464595863
fastqc | MantonBM8_HiSeq_3_S26_L007_R1_001	31.09168147029604	31.728069248959443	35.85051048695485	36.40709066479167	36.62632871071952	40.279630962292075	40.299390655359176	40.41513879981161	40.38087031661878	40.37626755853552	40.444882113124294	40.39521842618303	40.34979707708563	40.38880374096638	40.35022448493287	40.3433537906475	40.36728390059667	40.296623696134425	40.313347766043805	40.27225784056211	40.23199606620064	40.22989498744533	40.16157680103757	40.207566994386106	40.20628988767018	39.884177651380625
