Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
fastqc | MantonBM2_HiSeq_6_S14_L006_R1_001										0.509235132987468	0.04106311566808998	0.11120422627600442	0.03257198572006766	0.14648735874599675	0.13265749657524367	1.0801144039851722																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM2_HiSeq_7_S15_L005_R1_001										1.1990806913781014	0.04270788906904969	0.10875528770189322	0.04313173043142319	0.1339239056952883	0.07909120009615382	1.1198400799256412																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM2_HiSeq_7_S15_L006_R1_001										1.0157646710829844	0.028142386485855455	0.10455306747633804	0.04028127091917656	0.16456830567975764	0.06630339580994243	0.93886467021729																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM2_HiSeq_8_S16_L005_R1_001										0.6149519220720694	0.04304085227183366	0.12257550116125196	0.06307552420601756	0.16796521707677603	0.11030109282733805	1.377241246469548																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM2_HiSeq_8_S16_L006_R1_001										0.5093891460771239	0.04357051844940247	0.1379556672528911	0.03675006159670632	0.17634079186817622	0.12244448145356276	1.161127698341327																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_1_S17_L003_R1_001										0.7370376559481608	0.044109724237973005	0.13452459462811422	0.07329683928147307	0.16393800316782642	0.14290609616009642	1.3195998787884942																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_1_S17_L004_R1_001										0.6191321684680073	0.04216475700522176	0.11236382498538394	0.04754438103999879	0.166446515800546	0.14382188492714984	1.2252249614076771																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_2_S18_L003_R1_001										2.732655042981378	0.038366555299060856	0.10511306321977104	0.046044121596696706	0.12534534766219393	0.05500767724352562	0.9916429679034069																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_2_S18_L004_R1_001										2.1765904424848816	0.024938207134340994	0.1004394148791617	0.040860433702810624	0.11992404151354766	0.05865400292107563	0.9243291810529146																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_3_S19_L003_R1_001										0.7130647838124629	0.031580739317036054	0.11397671440562636	0.04541772791820424	0.13269989755886621	0.1140936744456021	1.0703902302327217																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_3_S19_L004_R1_001										0.5499727996348277	0.036172328513758505	0.11643147280654273	0.03934063712327113	0.11381021514046778	0.20270218122294031	0.9121253395839822																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_4_S20_L003_R1_001										1.4522950253606857	0.03638480260162235	0.10639182588587678	0.04906687990927583	0.11886124370041988	0.1064981538387591	1.1031034603965602																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_4_S20_L004_R1_001										1.1768251782239842	0.03866356502850784	0.1000645725757583	0.03890472568094684	0.11818528481739032	0.09200922529789803	1.0180331556296784																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_5_S21_L003_R1_001										0.6504435997771574	0.038016722589685456	0.12496685998911493	0.03763671077814937	0.14668960660347097	0.11004135379299505	1.1168843072892707																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_5_S21_L004_R1_001										0.46420759749616797	0.035066207848578355	0.11299970228928152	0.03468223044980535	0.14588773868953547	0.13310065598240775	1.0158367049595423																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_6_S22_L003_R1_001										0.5771869855620309	0.04207974999154867	0.10811338841486887	0.0360033792652958	0.10684355424612067	0.1192104701176117	1.0161969662455386																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_6_S22_L004_R1_001										0.4465433584789626	0.03294244845327734	0.11259751184917859	0.03870235409676423	0.10571598924036996	0.1423812124423188	0.9242208252018564																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_7_S23_L003_R1_001										0.4566125395819255	0.038132209142992875	0.1041031714928164	0.04071506823869498	0.10560889014525879	0.19529297130220608	0.896302294542711																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_7_S23_L004_R1_001										0.34069567264065176	0.028982585207374935	0.10770353791327311	0.028674774109007924	0.13753566274467882	0.1412694041722323	0.8514534956597655																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_8_S24_L003_R1_001										0.6524095870290424	0.03274787519849287	0.11645323009957548	0.04053935397744562	0.13566406148214386	0.15912155722691038	0.9521833984458318																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_8_S24_L004_R1_001										0.5086169897843085	0.04352027459050334	0.12006286622026881	0.0361220635873959	0.12539169865565025	0.1703500305513771	0.8712821350929769																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_1_S25_L001_R1_001										1.2109422110066816	0.043013210930732605	0.11554626057427568	0.05030546372111375	0.14941078019705142	0.10295837250455447	1.0863318877035806																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_1_S25_L002_R1_001										2.360619353797074	0.034576873485586336	0.11801741528508923	0.040667203634624116	0.11408338275576736	0.1016158978391787	0.8987115182220728																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_2_S26_L001_R1_001										0.624495672460185	0.028675133876917447	0.11451531677797082	0.0358872392560841	0.11790137922084917	0.09123315307688225	0.8125851690320142																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_2_S26_L002_R1_001										1.353265224325512	0.039348422625108674	0.0981193850109338	0.03389063755085465	0.09804496154114666	0.08173021713622919	0.7151181448142783																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_3_S27_L001_R1_001										0.7304111232122535	0.025384960647289113	0.0828058717361779	0.028862317057689223	0.11738232126287079	0.05540176230787194	0.6576715465408992																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_3_S27_L002_R1_001										1.7826603369616416	0.03406671412356469	0.056207454023377935	0.026100880138679734	0.11483036894591331	0.02835934708602559	0.5567168649234706																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_4_S28_L001_R1_001										0.7881978525750413	0.02842926892685894	0.10659413911827505	0.015628863978284738	0.11794375162972934	0.09944603990644171	0.6480404495288874																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_4_S28_L002_R1_001										1.727289789160133	0.024425290243644076	0.0896289566728157	0.031539459079951024	0.14754464878810603	0.07631272284915137	0.5168078083774134																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_5_S29_L001_R1_001										0.7283385670135808	0.02848118701444765	0.09786733126845736	0.02514207898932778	0.10346753157299764	0.08026841209176121	0.7384917461797135																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_5_S29_L002_R1_001										1.5721086900123638	0.02762080549147996	0.09114871603994865	0.024275532718030138	0.1039294622790319	0.1039425982546536	0.5832117519390878																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_6_S30_L001_R1_001										0.6195779803429988	0.02744546018481174	0.101571018472072	0.030389218984898648	0.1121302736790763	0.06915117036885907	0.7923761760857456																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_6_S30_L002_R1_001										1.4299814068059353	0.03725104833013554	0.10156464890798825	0.024644097786334033	0.08759219327543692	0.1278591521751792	0.6208996522667368																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_7_S31_L001_R1_001										0.5754027838149931	0.02443402454564667	0.09357673388995454	0.03315191966585416	0.1253536528143246	0.10043726480873398	0.6508521076239594																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_7_S31_L002_R1_001										1.2922400997229717	0.031874104017997354	0.0954569216604206	0.026328514178851712	0.11420962679644338	0.0789703046808668	0.5593104249847562																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_8_S32_L001_R1_001										0.8417034209893556	0.03059087696673581	0.12389644589411425	0.027927748029666695	0.11810800231328898	0.08309116022013514	0.8887572030446402																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_8_S32_L002_R1_001										2.0855584830341525	0.03792573243808196	0.11716089588212786	0.03682716299240222	0.11553418478342521	0.05984902114742237	0.7153950033244453																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_1_S1_L001_R1_001										0.2008986204726025	0.06846246018590953	0.15104890651793512	0.07177071175607494	0.1302714925099062	0.08658350972095406	0.803510136111838																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_1_S1_L002_R1_001										0.22264995917664318	0.04514371019473264	0.12021826623758423	0.06533032730996878	0.1311620833438591	0.09336636711680675	0.7692011486819876																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_2_S2_L001_R1_001										0.2516092965020512	0.06215041278585618	0.1189613685903863	0.06784063638398058	0.09954519589677963	0.09078115758273325	0.748159749456898																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_2_S2_L002_R1_001										0.26638255065387545	0.037796912753427205	0.13354057646506182	0.05356085136338141	0.10333737734719103	0.08953739078715137	0.7337529791328566																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_3_S3_L001_R1_001										0.24540707146672347	0.03892902076286923	0.14492410586427062	0.07512850524868599	0.1134756443385146	0.06048623169136551	0.8481378087103191																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_3_S3_L002_R1_001										0.2814123652426434	0.04414129096727795	0.1325229642994872	0.05624070930903116	0.10457536620180512	0.05960267093457038	0.8298534419685059																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_4_S4_L001_R1_001										0.2495346441556648	0.04311509040594103	0.15142079617389495	0.08230516038379296	0.11407897303821915	0.07342698723134483	0.8611818790449742																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_4_S4_L002_R1_001										0.2634862964160346	0.04205593839337388	0.1401394809520394	0.08506717030932977	0.10939777231381224	0.07184692225891041	0.8475927946023665																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_5_S5_L001_R1_001										0.5237653078500315	0.043095051445534764	0.14510683846720454	0.05406241346440083	0.08567816502188022	0.14822174491193038	0.6493043039481406																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_5_S5_L002_R1_001										0.533380064206443	0.03569825038882264	0.11818987010094491	0.036013735092605935	0.07895117008433952	0.1450506384634113	0.6364460451640747																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_6_S6_L001_R1_001										0.29050433702112377	0.05362519834894384	0.13502897903865604	0.08185237815508452	0.1359289986227802	0.08534384818510335	0.9158849471991798																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_6_S6_L002_R1_001										0.3128650347529019	0.058844754713008665	0.14313222577065032	0.06895829230757065	0.12194061565475693	0.08342451854239612	0.8969810578646567																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_7_S7_L001_R1_001										0.20649156892760379	0.06284191474234486	0.21796592685760155	0.1276439486038446	0.2265013815827797	0.12543167137514388	1.5002764271864686																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_7_S7_L002_R1_001										0.21188779109985817	0.07531179103115646	0.20599290086006347	0.11169764802785931	0.20056024777200954	0.1244897791626383	1.4770511975838265																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_8_S8_L001_R1_001										0.23674277170256816	0.0711737823795637	0.2034238902224272	0.15466115751535092	0.22590489753493023	0.09247107575652963	1.5673714509768615																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_8_S8_L002_R1_001										0.25148267411226616	0.06915887523199436	0.2102984254600263	0.1163561708032342	0.21204817510402266	0.0730868790626415	1.5547007944070264																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_1_S9_L003_R1_001										1.0217274750109402	0.0396760920696532	0.115682580953341	0.10844544130372338	0.13891695552335745	0.09048399087821071	1.0407337389807654																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_1_S9_L004_R1_001										1.031119563533031	0.04283747033752714	0.1418889230442949	0.09586728517392305	0.14290097271222924	0.09130560334906196	1.039048966414283																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_2_S10_L003_R1_001										1.2902188255774023	0.05625734172668259	0.14247209483658113	0.06918439233695607	0.13892850024417297	0.058348961933088334	1.0751659255324992																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_2_S10_L004_R1_001										1.434404252600461	0.04577496255018517	0.14414239769514206	0.08790675628850923	0.13705167304103186	0.05817306965042033	1.0670596193992474																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
