Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
fastqc | SRR9264344_S0_L001_R1_001	499.0	499.0	561.5	624.0	624.0	624.0	1255.0	1886.0	1886.0	1886.0	2792.5	3699.0	3699.0	6510.5	9322.0	9322.0	9322.0	17214.0	25106.0	25106.0	25106.0	85250.5	145395.0	145395.0	145395.0	492179.5	838964.0	838964.0	838964.0	2132569.5	3426175.0	3426175.0	3426175.0	6729145.0	10032115.0	10032115.0	10032115.0	16165081.5	22298048.0	22298048.0	30459936.5	38621825.0	38621825.0	38621825.0	46088355.5	53554886.0	53554886.0	53554886.0	56945009.0	60335132.0	60335132.0	60335132.0	57956818.0	55578504.0	55578504.0	55578504.0	48701852.0	41825200.0	41825200.0	41825200.0	33623262.0	25421324.0	25421324.0	18836730.0	12252136.0	12252136.0	12252136.0	8400394.5	4548653.0	4548653.0	4548653.0	2890682.0	1232711.0	1232711.0	1232711.0	727567.0	222423.0	222423.0	222423.0	124111.0	25799.0	25799.0	25799.0	14298.5	2798.0	2798.0	2798.0	1824.5	851.0	851.0	587.0	323.0	323.0	323.0	238.0	153.0	153.0	153.0	154.0	155.0	155.0
fastqc | SRR9264345_S0_L001_R1_001	402.0	402.0	503.5	605.0	605.0	605.0	1015.5	1426.0	1426.0	1426.0	2400.5	3375.0	3375.0	5542.5	7710.0	7710.0	7710.0	15454.0	23198.0	23198.0	23198.0	81240.0	139282.0	139282.0	139282.0	482088.5	824895.0	824895.0	824895.0	2116737.0	3408579.0	3408579.0	3408579.0	6698560.5	9988542.0	9988542.0	9988542.0	16066063.5	22143585.0	22143585.0	30255581.5	38367578.0	38367578.0	38367578.0	45903105.5	53438633.0	53438633.0	53438633.0	57067393.5	60696154.0	60696154.0	60696154.0	58466249.5	56236345.0	56236345.0	56236345.0	49356118.5	42475892.0	42475892.0	42475892.0	34178185.5	25880479.0	25880479.0	19161225.0	12441971.0	12441971.0	12441971.0	8507853.0	4573735.0	4573735.0	4573735.0	2898198.0	1222661.0	1222661.0	1222661.0	716453.0	210245.0	210245.0	210245.0	115828.0	21411.0	21411.0	21411.0	11823.0	2235.0	2235.0	2235.0	1445.5	656.0	656.0	476.5	297.0	297.0	297.0	196.5	96.0	96.0	96.0	82.5	69.0	69.0
fastqc | SRR9264346_S0_L001_R1_001	635.0	635.0	715.5	796.0	796.0	796.0	1162.0	1528.0	1528.0	1528.0	2319.0	3110.0	3110.0	5363.5	7617.0	7617.0	7617.0	13775.0	19933.0	19933.0	19933.0	65978.0	112023.0	112023.0	112023.0	404714.0	697405.0	697405.0	697405.0	1835500.0	2973595.0	2973595.0	2973595.0	5986182.0	8998769.0	8998769.0	8998769.0	14553445.0	20108121.0	20108121.0	27616838.5	35125556.0	35125556.0	35125556.0	42040105.0	48954654.0	48954654.0	48954654.0	52124997.0	55295340.0	55295340.0	55295340.0	53129198.5	50963057.0	50963057.0	50963057.0	44582421.0	38201785.0	38201785.0	38201785.0	30683285.0	23164785.0	23164785.0	17140441.5	11116098.0	11116098.0	11116098.0	7605720.0	4095342.0	4095342.0	4095342.0	2594830.5	1094319.0	1094319.0	1094319.0	645432.5	196546.0	196546.0	196546.0	109002.5	21459.0	21459.0	21459.0	11759.0	2059.0	2059.0	2059.0	1328.0	597.0	597.0	416.5	236.0	236.0	236.0	160.5	85.0	85.0	85.0	80.0	75.0	75.0
fastqc | SRR9264347_S0_L001_R1_001	267.0	267.0	319.0	371.0	371.0	371.0	887.0	1403.0	1403.0	1403.0	2092.0	2781.0	2781.0	5094.5	7408.0	7408.0	7408.0	13079.0	18750.0	18750.0	18750.0	60131.0	101512.0	101512.0	101512.0	351986.5	602461.0	602461.0	602461.0	1615944.0	2629427.0	2629427.0	2629427.0	5426776.5	8224126.0	8224126.0	8224126.0	13704883.0	19185640.0	19185640.0	26888143.5	34590647.0	34590647.0	34590647.0	42110804.5	49630962.0	49630962.0	49630962.0	53811680.0	57992398.0	57992398.0	57992398.0	55992493.5	53992589.0	53992589.0	53992589.0	47490809.5	40989030.0	40989030.0	40989030.0	33012969.5	25036909.0	25036909.0	18544633.0	12052357.0	12052357.0	12052357.0	8232346.0	4412335.0	4412335.0	4412335.0	2792078.5	1171822.0	1171822.0	1171822.0	688206.5	204591.0	204591.0	204591.0	113314.5	22038.0	22038.0	22038.0	11684.5	1331.0	1331.0	1331.0	811.0	291.0	291.0	187.5	84.0	84.0	84.0	71.5	59.0	59.0	59.0	190.5	322.0	322.0
fastqc | SRR9264348_S0_L001_R1_001	1310.0	1310.0	1458.0	1606.0	1606.0	1606.0	2243.0	2880.0	2880.0	2880.0	4995.0	7110.0	7110.0	11455.0	15800.0	15800.0	15800.0	27114.0	38428.0	38428.0	38428.0	100457.5	162487.0	162487.0	162487.0	501970.0	841453.0	841453.0	841453.0	2118549.5	3395646.0	3395646.0	3395646.0	6707619.5	10019593.0	10019593.0	10019593.0	16072121.5	22124650.0	22124650.0	30168699.0	38212748.0	38212748.0	38212748.0	45549143.0	52885538.0	52885538.0	52885538.0	56123617.0	59361696.0	59361696.0	59361696.0	56810355.5	54259015.0	54259015.0	54259015.0	47434517.5	40610020.0	40610020.0	40610020.0	32640432.5	24670845.0	24670845.0	18303600.0	11936355.0	11936355.0	11936355.0	8211390.5	4486426.0	4486426.0	4486426.0	2864471.5	1242517.0	1242517.0	1242517.0	738383.5	234250.0	234250.0	234250.0	133420.0	32590.0	32590.0	32590.0	18914.0	5238.0	5238.0	5238.0	3582.5	1927.0	1927.0	1300.5	674.0	674.0	674.0	458.5	243.0	243.0	243.0	191.0	139.0	139.0
fastqc | SRR9264349_S0_L001_R1_001	673.0	673.0	901.0	1129.0	1129.0	1129.0	1704.0	2279.0	2279.0	2279.0	4039.5	5800.0	5800.0	9815.0	13830.0	13830.0	13830.0	24229.0	34628.0	34628.0	34628.0	98262.5	161897.0	161897.0	161897.0	516078.5	870260.0	870260.0	870260.0	2181383.5	3492507.0	3492507.0	3492507.0	6832489.0	10172471.0	10172471.0	10172471.0	16236342.0	22300213.0	22300213.0	30286981.0	38273749.0	38273749.0	38273749.0	45521909.5	52770070.0	52770070.0	52770070.0	55993303.0	59216536.0	59216536.0	59216536.0	56734546.5	54252557.0	54252557.0	54252557.0	47500915.5	40749274.0	40749274.0	40749274.0	32814758.5	24880243.0	24880243.0	18496854.0	12113465.0	12113465.0	12113465.0	8339561.5	4565658.0	4565658.0	4565658.0	2915735.5	1265813.0	1265813.0	1265813.0	749049.5	232286.0	232286.0	232286.0	130011.5	27737.0	27737.0	27737.0	15487.5	3238.0	3238.0	3238.0	2207.5	1177.0	1177.0	783.0	389.0	389.0	389.0	245.5	102.0	102.0	102.0	96.0	90.0	90.0
fastqc | SRR9264350_S0_L001_R1_001	540.0	540.0	716.0	892.0	892.0	892.0	1399.5	1907.0	1907.0	1907.0	2912.5	3918.0	3918.0	7101.5	10285.0	10285.0	10285.0	18725.0	27165.0	27165.0	27165.0	89773.5	152382.0	152382.0	152382.0	523878.5	895375.0	895375.0	895375.0	2248492.0	3601609.0	3601609.0	3601609.0	6955099.0	10308589.0	10308589.0	10308589.0	16321903.5	22335218.0	22335218.0	30208557.0	38081896.0	38081896.0	38081896.0	45229901.5	52377907.0	52377907.0	52377907.0	55624347.0	58870787.0	58870787.0	58870787.0	56532872.0	54194957.0	54194957.0	54194957.0	47475478.5	40756000.0	40756000.0	40756000.0	32784506.0	24813012.0	24813012.0	18420431.5	12027851.0	12027851.0	12027851.0	8256906.5	4485962.0	4485962.0	4485962.0	2852602.0	1219242.0	1219242.0	1219242.0	719750.0	220258.0	220258.0	220258.0	122008.0	23758.0	23758.0	23758.0	12756.0	1754.0	1754.0	1754.0	1189.0	624.0	624.0	419.0	214.0	214.0	214.0	158.5	103.0	103.0	103.0	89.0	75.0	75.0
fastqc | SRR9264351_S0_L001_R1_001	162.0	162.0	186.5	211.0	211.0	211.0	761.5	1312.0	1312.0	1312.0	2262.5	3213.0	3213.0	5141.5	7070.0	7070.0	7070.0	13535.0	20000.0	20000.0	20000.0	55281.0	90562.0	90562.0	90562.0	334044.0	577526.0	577526.0	577526.0	1553464.5	2529403.0	2529403.0	2529403.0	5025504.0	7521605.0	7521605.0	7521605.0	11819583.0	16117561.0	16117561.0	21345979.0	26574397.0	26574397.0	26574397.0	30797927.5	35021458.0	35021458.0	35021458.0	36512183.5	38002909.0	38002909.0	38002909.0	36114004.5	34225100.0	34225100.0	34225100.0	30023898.0	25822696.0	25822696.0	25822696.0	20916468.0	16010240.0	16010240.0	11973494.5	7936749.0	7936749.0	7936749.0	5503666.0	3070583.0	3070583.0	3070583.0	1965459.0	860335.0	860335.0	860335.0	507520.0	154705.0	154705.0	154705.0	85029.5	15354.0	15354.0	15354.0	8326.5	1299.0	1299.0	1299.0	802.0	305.0	305.0	225.0	145.0	145.0	145.0	125.0	105.0	105.0	105.0	239.5	374.0	374.0
fastqc | SRR9264352_S0_L001_R1_001	339.0	339.0	776.5	1214.0	1214.0	1214.0	1667.0	2120.0	2120.0	2120.0	3183.5	4247.0	4247.0	6428.0	8609.0	8609.0	8609.0	17244.5	25880.0	25880.0	25880.0	87111.0	148342.0	148342.0	148342.0	484478.5	820615.0	820615.0	820615.0	2033413.0	3246211.0	3246211.0	3246211.0	6162927.5	9079644.0	9079644.0	9079644.0	14192312.5	19304981.0	19304981.0	25999556.0	32694131.0	32694131.0	32694131.0	38721001.5	44747872.0	44747872.0	44747872.0	47876823.5	51005775.0	51005775.0	51005775.0	48131094.0	45256413.0	45256413.0	45256413.0	39420633.0	33584853.0	33584853.0	33584853.0	26833488.5	20082124.0	20082124.0	14860556.0	9638988.0	9638988.0	9638988.0	6553696.0	3468404.0	3468404.0	3468404.0	2201319.5	934235.0	934235.0	934235.0	549735.5	165236.0	165236.0	165236.0	91107.0	16978.0	16978.0	16978.0	8893.5	809.0	809.0	809.0	504.5	200.0	200.0	152.5	105.0	105.0	105.0	104.5	104.0	104.0	104.0	89.5	75.0	75.0
fastqc | SRR9264353_S0_L001_R1_001	798.0	798.0	983.5	1169.0	1169.0	1169.0	1497.0	1825.0	1825.0	1825.0	3000.5	4176.0	4176.0	7066.0	9956.0	9956.0	9956.0	18002.0	26048.0	26048.0	26048.0	78181.5	130315.0	130315.0	130315.0	442351.0	754387.0	754387.0	754387.0	1963285.0	3172183.0	3172183.0	3172183.0	6333689.0	9495195.0	9495195.0	9495195.0	15385887.5	21276580.0	21276580.0	29086311.0	36896042.0	36896042.0	36896042.0	43981716.0	51067390.0	51067390.0	51067390.0	54219340.5	57371291.0	57371291.0	57371291.0	54935028.0	52498765.0	52498765.0	52498765.0	45982169.5	39465574.0	39465574.0	39465574.0	31789649.5	24113725.0	24113725.0	17946403.5	11779082.0	11779082.0	11779082.0	8106801.0	4434520.0	4434520.0	4434520.0	2833793.0	1233066.0	1233066.0	1233066.0	731875.5	230685.0	230685.0	230685.0	127798.0	24911.0	24911.0	24911.0	13481.0	2051.0	2051.0	2051.0	1312.5	574.0	574.0	389.0	204.0	204.0	204.0	137.5	71.0	71.0	71.0	47.5	24.0	24.0
fastqc | SRR9264354_S0_L001_R1_001	243.0	243.0	376.5	510.0	510.0	510.0	976.0	1442.0	1442.0	1442.0	2254.5	3067.0	3067.0	5485.0	7903.0	7903.0	7903.0	15062.5	22222.0	22222.0	22222.0	77668.5	133115.0	133115.0	133115.0	473599.0	814083.0	814083.0	814083.0	2076474.5	3338866.0	3338866.0	3338866.0	6613240.0	9887614.0	9887614.0	9887614.0	15876770.5	21865927.0	21865927.0	29853652.5	37841378.0	37841378.0	37841378.0	45240160.0	52638942.0	52638942.0	52638942.0	56007241.0	59375540.0	59375540.0	59375540.0	57038761.0	54701982.0	54701982.0	54701982.0	47876485.0	41050988.0	41050988.0	41050988.0	32954992.0	24858996.0	24858996.0	18387863.5	11916731.0	11916731.0	11916731.0	8149417.5	4382104.0	4382104.0	4382104.0	2782274.5	1182445.0	1182445.0	1182445.0	696331.0	210217.0	210217.0	210217.0	116303.5	22390.0	22390.0	22390.0	11785.0	1180.0	1180.0	1180.0	770.0	360.0	360.0	243.5	127.0	127.0	127.0	97.5	68.0	68.0	68.0	91.0	114.0	114.0
