Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
fastqc | SRR9264344_S0_L001_R1_001	3.917123645650869e-05	3.917123645650869e-05	4.4077453447554365e-05	4.8983670438600045e-05	4.8983670438600045e-05	4.8983670438600045e-05	9.851683718019721e-05	0.00014805000392179436	0.00014805000392179436	0.00014805000392179436	0.00021920977515992087	0.00029036954639804737	0.00029036954639804737	0.0005110708115232461	0.0007317720766484449	0.0007317720766484449	0.0007317720766484449	0.0013512899085417647	0.0019708077404350845	0.0019708077404350845	0.0019708077404350845	0.006692119225522233	0.011413430710609379	0.011413430710609379	0.011413430710609379	0.03863583080870986	0.06585823090681034	0.06585823090681034	0.06585823090681034	0.16740557944777257	0.2689529279887348	0.2689529279887348	0.2689529279887348	0.528234328547361	0.7875157291059873	0.7875157291059873	0.7875157291059873	1.2689503602710104	1.7503849914360332	1.7503849914360332	2.391088928039559	3.0317928646430836	3.0317928646430836	3.0317928646430836	3.6179115654952563	4.204030266347428	4.204030266347428	4.204030266347428	4.470153131376784	4.736275996406141	4.736275996406141	4.736275996406141	4.549579603496672	4.362883210587203	4.362883210587203	4.362883210587203	3.8230696604446703	3.2832561103021387	3.2832561103021387	3.2832561103021387	2.6394083091004874	1.9955605078988363	1.9955605078988363	1.4786733565078374	0.9617862051168387	0.9617862051168387	0.9617862051168387	0.6594265316381865	0.3570668581595343	0.3570668581595343	0.3570668581595343	0.22691701030575842	0.09676716245198252	0.09676716245198252	0.09676716245198252	0.057113625240386094	0.017460088028789643	0.017460088028789643	0.017460088028789643	0.009742647951610721	0.002025207874431799	0.002025207874431799	0.002025207874431799	0.001122424698343466	0.00021964152225513288	0.00021964152225513288	0.00021964152225513288	0.00014322228640260544	6.680305055007795e-05	6.680305055007795e-05	4.6079189979901e-05	2.5355329409724064e-05	2.5355329409724064e-05	2.5355329409724064e-05	1.868287430190194e-05	1.2010419194079817e-05	1.2010419194079817e-05	1.2010419194079817e-05	1.2088918665936549e-05	1.216741813779328e-05	1.216741813779328e-05
fastqc | SRR9264345_S0_L001_R1_001	3.1396158526537975e-05	3.1396158526537975e-05	3.9323298055004664e-05	4.725043758347134e-05	4.725043758347134e-05	4.725043758347134e-05	7.931044523308289e-05	0.00011137045288269443	0.00011137045288269443	0.00011137045288269443	0.00018747880234565778	0.00026358715180862114	0.00026358715180862114	0.00043286867819238	0.0006021502045761389	0.0006021502045761389	0.0006021502045761389	0.0012069558056445721	0.0018117614067130051	0.0018117614067130051	0.0018117614067130051	0.0063448356186466305	0.010877909830580257	0.010877909830580257	0.010877909830580257	0.03765106211398235	0.06442421439738445	0.06442421439738445	0.06442421439738445	0.16531694132086672	0.26620966824434905	0.26620966824434905	0.26620966824434905	0.5231568839741431	0.7801040997039371	0.7801040997039371	0.7801040997039371	1.2547579018493176	1.7294117039946977	1.7294117039946977	2.3629577937477357	2.9965038835007736	2.9965038835007736	2.9965038835007736	3.5850278038268595	4.1735517241529445	4.1735517241529445	4.1735517241529445	4.456957544831649	4.740363365510354	4.740363365510354	4.740363365510354	4.566208054114732	4.392052742719108	4.392052742719108	4.392052742719108	3.85470776288705	3.317362783054991	3.317362783054991	3.317362783054991	2.6693127614612484	2.0212627398675056	2.0212627398675056	1.4964896956782654	0.9717166514890256	0.9717166514890256	0.9717166514890256	0.6644624415633874	0.35720823163774923	0.35720823163774923	0.35720823163774923	0.2263489647992421	0.09548969796073496	0.09548969796073496	0.09548969796073496	0.05595490538510874	0.016420112809482534	0.016420112809482534	0.016420112809482534	0.009046154850278211	0.0016721968910738925	0.0016721968910738925	0.0016721968910738925	0.0009233750802469119	0.0001745532694199313	0.0001745532694199313	0.0001745532694199313	0.00011289340087092203	5.123353232191273e-05	5.123353232191273e-05	3.721460084053569e-05	2.3195669359158657e-05	2.3195669359158657e-05	2.3195669359158657e-05	1.5346629727524163e-05	7.497590095889668e-06	7.497590095889668e-06	7.497590095889668e-06	6.443241488655183e-06	5.3888928814206985e-06	5.3888928814206985e-06
fastqc | SRR9264346_S0_L001_R1_001	5.4678008347122365e-05	5.4678008347122365e-05	6.160962987774181e-05	6.854125140836126e-05	6.854125140836126e-05	6.854125140836126e-05	0.00010005644992024596	0.00013157164843213067	0.00013157164843213067	0.00013157164843213067	0.0001996823643416957	0.0002677930802512607	0.0002677930802512607	0.0004618354295587257	0.0006558777788661906	0.0006558777788661906	0.0006558777788661906	0.0011861252991836387	0.0017163728195010866	0.0017163728195010866	0.0017163728195010866	0.005681174227915652	0.009645975636330219	0.009645975636330219	0.009645975636330219	0.03484874877196422	0.06005152190759822	0.06005152190759822	0.06005152190759822	0.15804958160809937	0.2560476413086005	0.2560476413086005	0.2560476413086005	0.5154527706510137	0.7748578999934267	0.7748578999934267	0.7748578999934267	1.2531549404557263	1.7314519809180262	1.7314519809180262	2.378005867754536	3.0245597545910456	3.0245597545910456	3.0245597545910456	3.6199515151242534	4.21534327565746	4.21534327565746	4.21534327565746	4.488332316629493	4.761321357601527	4.761321357601527	4.761321357601527	4.57480119536838	4.388281033135232	4.388281033135232	4.388281033135232	3.838862972555785	3.289444911976337	3.289444911976337	3.289444911976337	2.642048682436432	1.9946524528965275	1.9946524528965275	1.4759137061580514	0.9571749594195753	0.9571749594195753	0.9571749594195753	0.6549064907809063	0.3526380221422375	0.3526380221422375	0.3526380221422375	0.2234333287218389	0.09422863530144032	0.09422863530144032	0.09422863530144032	0.05557632066536072	0.01692400602928112	0.01692400602928112	0.01692400602928112	0.00938588914150741	0.0018477722537336991	0.0018477722537336991	0.0018477722537336991	0.001012533386068995	0.00017729451840429127	0.00017729451840429127	0.00017729451840429127	0.0001143502284802811	5.140593855627095e-05	5.140593855627095e-05	3.5863607049726715e-05	2.0321275543182486e-05	2.0321275543182486e-05	2.0321275543182486e-05	1.3820189511359276e-05	7.319103479536065e-06	7.319103479536065e-06	7.319103479536065e-06	6.888567980739826e-06	6.458032481943587e-06	6.458032481943587e-06
fastqc | SRR9264347_S0_L001_R1_001	2.2263708145443496e-05	2.2263708145443496e-05	2.6599711229949346e-05	3.0935714314455196e-05	3.0935714314455196e-05	3.0935714314455196e-05	7.396220646070554e-05	0.0001169886986069559	0.0001169886986069559	0.0001169886986069559	0.00017444073947665842	0.00023189278034636092	0.00023189278034636092	0.0004248032252695202	0.0006177136701926796	0.0006177136701926796	0.0006177136701926796	0.001090588160427923	0.0015634626506631668	0.0015634626506631668	0.0015634626506631668	0.005014003874508101	0.008464545098353034	0.008464545098353034	0.008464545098353034	0.029350279802008043	0.050236014505663056	0.050236014505663056	0.050236014505663056	0.13474496477670617	0.21925391504774927	0.21925391504774927	0.21925391504774927	0.45250999313315116	0.685766071218553	0.685766071218553	0.685766071218553	1.1427772107844574	1.5997883503503618	1.5997883503503618	2.2420590990891522	2.8843298478279427	2.8843298478279427	2.8843298478279427	3.5113957346735156	4.138461621519088	4.138461621519088	4.138461621519088	4.487069431970033	4.835677242420979	4.835677242420979	4.835677242420979	4.668915856253341	4.502154470085705	4.502154470085705	4.502154470085705	3.9600057014938406	3.417856932901977	3.417856932901977	3.417856932901977	2.7527757227057217	2.087694512509467	2.087694512509467	1.546338190173634	1.0049818678378013	1.0049818678378013	1.0049818678378013	0.6864514932446037	0.3679211186514061	0.3679211186514061	0.3679211186514061	0.2328165574650474	0.09771199627868873	0.09771199627868873	0.09771199627868873	0.05738587513032644	0.01705975398196416	0.01705975398196416	0.01705975398196416	0.00944869272152381	0.0018376314610834598	0.0018376314610834598	0.0018376314610834598	0.0009743082315559347	0.00011098500202840935	0.00011098500202840935	0.00011098500202840935	6.762497118335085e-05	2.426494033829235e-05	2.426494033829235e-05	1.563462650663167e-05	7.004312674970988e-06	7.004312674970988e-06	7.004312674970988e-06	5.962004241195544e-06	4.919695807420099e-06	4.919695807420099e-06	4.919695807420099e-06	1.5884780530737776e-05	2.6849865254055453e-05	2.6849865254055453e-05
fastqc | SRR9264348_S0_L001_R1_001	0.00010468292006793277	0.00010468292006793277	0.000116509692716829	0.0001283364653657252	0.0001283364653657252	0.0001283364653657252	0.00017923953413158261	0.00023014260289744	0.00023014260289744	0.00023014260289744	0.0003991535769002474	0.000568164550903055	0.000568164550903055	0.0009153762208993664	0.0012625878908956777	0.0012625878908956777	0.0012625878908956777	0.00216669671352819	0.003070805536160703	0.003070805536160703	0.003070805536160703	0.008027621712003326	0.012984437887845948	0.012984437887845948	0.012984437887845948	0.040112736936259705	0.06724103598467347	0.06724103598467347	0.06724103598467347	0.169294616769816	0.27134819755495854	0.27134819755495854	0.27134819755495854	0.5360100732554254	0.8006719489558922	0.8006719489558922	0.8006719489558922	1.2843332903103846	1.767994631664877	1.767994631664877	2.410799622878262	3.0536046140916473	3.0536046140916473	3.0536046140916473	3.6398605311693437	4.22611644824704	4.22611644824704	4.22611644824704	4.484873368194101	4.743630288141164	4.743630288141164	4.743630288141164	4.539751071631561	4.335871855121958	4.335871855121958	4.335871855121958	3.7905219877201977	3.2451721203184363	3.2451721203184363	3.2451721203184363	2.6083173941834006	1.9714626680483653	1.9714626680483653	1.4626521341644385	0.9538416002805113	0.9538416002805113	0.9538416002805113	0.6561773552351775	0.3585131101898438	0.3585131101898438	0.3585131101898438	0.22890171074150495	0.09929031129316612	0.09929031129316612	0.09929031129316612	0.059004687717542324	0.018719064141918512	0.018719064141918512	0.018719064141918512	0.010661675721727932	0.0026042873015373505	0.0026042873015373505	0.0026042873015373505	0.0015114295802785348	0.000418571859019719	0.000418571859019719	0.000418571859019719	0.000286279817666694	0.00015398777631366904	0.00015398777631366904	0.00010392376912087525	5.3859761928081446e-05	5.3859761928081446e-05	5.3859761928081446e-05	3.663902202377647e-05	1.94182821194715e-05	1.94182821194715e-05	1.94182821194715e-05	1.526292956715661e-05	1.1107577014841722e-05	1.1107577014841722e-05
fastqc | SRR9264349_S0_L001_R1_001	5.364927868128294e-05	5.364927868128294e-05	7.182466581253481e-05	9.000005294378668e-05	9.000005294378668e-05	9.000005294378668e-05	0.00013583710382304031	0.00018167415470229394	0.00018167415470229394	0.00018167415470229394	0.0003220152470030348	0.0004623563393037757	0.0004623563393037757	0.0007824185293563032	0.0011024807194088308	0.0011024807194088308	0.0011024807194088308	0.0019314537491364105	0.0027604267788639905	0.0027604267788639905	0.0027604267788639905	0.007833153412213321	0.012905880045562652	0.012905880045562652	0.012905880045562652	0.04114002862989372	0.0693741772142248	0.0693741772142248	0.0693741772142248	0.17389249822028582	0.27841081922634686	0.27841081922634686	0.27841081922634686	0.5446628624781578	0.8109149057299687	0.8109149057299687	0.8109149057299687	1.2943061466903696	1.7776973876507705	1.7776973876507705	2.4143754592625877	3.0510535308744045	3.0510535308744045	3.0510535308744045	3.6288523162996156	4.206651101724827	4.206651101724827	4.206651101724827	4.463596310449504	4.72054151917418	4.72054151917418	4.72054151917418	4.522685729620662	4.3248299400671435	4.3248299400671435	4.3248299400671435	3.7866119662341338	3.2483939924011254	3.2483939924011254	3.2483939924011254	2.615881312965079	1.9833686335290326	1.9833686335290326	1.4745065007028277	0.9656443678766227	0.9656443678766227	0.9656443678766227	0.6648015735411559	0.3639587792056893	0.3639587792056893	0.3639587792056893	0.23243255037208002	0.10090632153847072	0.10090632153847072	0.10090632153847072	0.05971168703057302	0.018517052522675315	0.018517052522675315	0.018517052522675315	0.010364076070240143	0.00221109961780497	0.00221109961780497	0.00221109961780497	0.0012346110008564183	0.0002581223839078665	0.0002581223839078665	0.0002581223839078665	0.00017597441707122152	9.382645023457654e-05	9.382645023457654e-05	6.241810580600972e-05	3.1009761377442885e-05	3.1009761377442885e-05	3.1009761377442885e-05	1.9570427810185678e-05	8.13109424292847e-06	8.13109424292847e-06	8.13109424292847e-06	7.652794581579736e-06	7.174494920231002e-06	7.174494920231002e-06
fastqc | SRR9264350_S0_L001_R1_001	4.318288487813425e-05	4.318288487813425e-05	5.725730661619282e-05	7.133172835425138e-05	7.133172835425138e-05	7.133172835425138e-05	0.00011191564330916458	0.0001524995582640778	0.0001524995582640778	0.0001524995582640778	0.00023290768927327038	0.00031331582028246293	0.00031331582028246293	0.0005678949203001303	0.0008224740203177977	0.0008224740203177977	0.0008224740203177977	0.0014974065173019699	0.0021723390142861423	0.0021723390142861423	0.0021723390142861423	0.007179034658531824	0.012185730302777505	0.012185730302777505	0.012185730302777505	0.04189367584375861	0.07160162138473973	0.07160162138473973	0.07160162138473973	0.17980809478778856	0.28801456819083743	0.28801456819083743	0.28801456819083743	0.5561874804315308	0.824360392672224	0.824360392672224	0.824360392672224	1.3052349626528081	1.7861095326333922	1.7861095326333922	2.4157271097510304	3.0453446868686687	3.0453446868686687	3.0453446868686687	3.616958573192317	4.188572459515966	4.188572459515966	4.188572459515966	4.448184764671096	4.707797069826227	4.707797069826227	4.707797069826227	4.520837969270923	4.333878868715622	4.333878868715622	4.333878868715622	3.7965335603700696	3.2591882520245177	3.2591882520245177	3.2591882520245177	2.6217213858972253	1.9842545197699326	1.9842545197699326	1.473050690500107	0.9618468612302813	0.9618468612302813	0.9618468612302813	0.6602908200722563	0.3587347789142312	0.3587347789142312	0.3587347789142312	0.2281177477206213	0.0975007165270114	0.0975007165270114	0.0975007165270114	0.05755718776117985	0.01761365899534832	0.01761365899534832	0.01761365899534832	0.009756772996687783	0.0018998869980272472	0.0018998869980272472	0.0018998869980272472	0.0010200757027879267	0.0001402644075486064	0.0001402644075486064	0.0001402644075486064	9.508231503722522e-05	4.990022252584402e-05	4.990022252584402e-05	3.350671993321898e-05	1.711321734059394e-05	1.711321734059394e-05	1.711321734059394e-05	1.2674976394785701e-05	8.236735448977458e-06	8.236735448977458e-06	8.236735448977458e-06	7.117179174359163e-06	5.997622899740868e-06	5.997622899740868e-06
fastqc | SRR9264351_S0_L001_R1_001	1.9609518965511496e-05	1.9609518965511496e-05	2.2575156093011692e-05	2.5540793220511887e-05	2.5540793220511887e-05	2.5540793220511887e-05	9.217684377924077e-05	0.00015881289433796963	0.00015881289433796963	0.00015881289433796963	0.0002738675102436405	0.00038892212614931136	0.00038892212614931136	0.0006223601343282553	0.0008557981425071991	0.0008557981425071991	0.0008557981425071991	0.0016383632049271487	0.002420928267347098	0.002420928267347098	0.002420928267347098	0.0066915667773607464	0.010962205287374396	0.010962205287374396	0.010962205287374396	0.0404348281068847	0.06990745092639501	0.06990745092639501	0.06990745092639501	0.18804130601851132	0.3061751611106276	0.3061751611106276	0.3061751611106276	0.6083192345632956	0.9104633080159635	0.9104633080159635	0.9104633080159635	1.430718129647761	1.9509729512795584	1.9509729512795584	2.5838541977648775	3.216735444250196	3.216735444250196	3.216735444250196	3.7279786630228275	4.239221881795459	4.239221881795459	4.239221881795459	4.419668856885715	4.600115831975972	4.600115831975972	4.600115831975972	4.371470717057516	4.142825602139059	4.142825602139059	4.142825602139059	3.6342851682073003	3.1257447342755422	3.1257447342755422	3.1257447342755422	2.531863431713051	1.9379821291505603	1.9379821291505603	1.4493485646987505	0.9607150002469407	0.9607150002469407	0.9607150002469407	0.6661990296718567	0.37168305909677274	0.37168305909677274	0.37168305909677274	0.23791176257058805	0.10414046604440329	0.10414046604440329	0.10414046604440329	0.06143347571219997	0.01872648537999664	0.01872648537999664	0.01872648537999664	0.010292516005419505	0.0018585466308423673	0.0018585466308423673	0.0018585466308423673	0.0010078929609032806	0.00015723929096419405	0.00015723929096419405	0.00015723929096419405	9.707922352061865e-05	3.6919156077043254e-05	3.6919156077043254e-05	2.7235443007654855e-05	1.7551729938266462e-05	1.7551729938266462e-05	1.7551729938266462e-05	1.5130801670919363e-05	1.2709873403572268e-05	1.2709873403572268e-05	1.2709873403572268e-05	2.89906160014815e-05	4.5271358599390736e-05	4.5271358599390736e-05
fastqc | SRR9264352_S0_L001_R1_001	3.2054863008139e-05	3.2054863008139e-05	7.342360214106175e-05	0.00011479234127398448	0.00011479234127398448	0.00011479234127398448	0.0001576267157361879	0.00020046109019839138	0.00020046109019839138	0.00020046109019839138	0.0003010225852106504	0.00040158408022290945	0.00040158408022290945	0.0006078131546204055	0.0008140422290179015	0.0008140422290179015	0.0008140422290179015	0.001630590221663283	0.0024471382143086643	0.0024471382143086643	0.0024471382143086643	0.008236965107675505	0.014026792001042343	0.014026792001042343	0.014026792001042343	0.04581089070173648	0.07759498940243062	0.07759498940243062	0.07759498940243062	0.19227367302055734	0.30695235663868403	0.30695235663868403	0.30695235663868403	0.5827486629545502	0.8585449692704165	0.8585449692704165	0.8585449692704165	1.3419841680123854	1.8254233667543542	1.8254233667543542	2.4584430851104377	3.0914628034665204	3.0914628034665204	3.0914628034665204	3.6613463086148808	4.231229813763241	4.231229813763241	4.231229813763241	4.52709445002168	4.82295908628012	4.82295908628012	4.82295908628012	4.551137535698705	4.279315985117289	4.279315985117289	4.279315985117289	3.7275014469295673	3.175686908741847	3.175686908741847	3.175686908741847	2.537297338932074	1.898907769122302	1.898907769122302	1.4051713475067198	0.9114349258911377	0.9114349258911377	0.9114349258911377	0.6196986061268097	0.32796228636248176	0.32796228636248176	0.32796228636248176	0.20815042775706497	0.08833856915164819	0.08833856915164819	0.08833856915164819	0.05198140455224423	0.01562423995284028	0.01562423995284028	0.01562423995284028	0.008614815351275869	0.001605390749711457	0.001605390749711457	0.001605390749711457	0.0008409437290940536	7.649670847665029e-05	7.649670847665029e-05	7.649670847665029e-05	4.7704066040136056e-05	1.8911423603621827e-05	1.8911423603621827e-05	1.4419960497761642e-05	9.928497391901458e-06	9.928497391901458e-06	9.928497391901458e-06	9.881218832892405e-06	9.83394027388335e-06	9.83394027388335e-06	9.83394027388335e-06	8.462862062620767e-06	7.091783851358185e-06	7.091783851358185e-06
