Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
fastqc | MantonBM2_HiSeq_7_S15_L005_R2_001										10.169765860980334	3.7976618811211247	11.831427608546024	7.878561002483902	16.94887398246018	1.9529720650681481	3.9879768135719784																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM2_HiSeq_7_S15_L006_R2_001										10.003454749137894	3.922860833850741	11.930518893684642	7.952803741556848	16.291158046829317	1.659927731227523	3.40495891761826																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM2_HiSeq_8_S16_L005_R2_001										9.96725480841001	3.952575826507206	12.667554095482334	8.42484444519342	14.833698269743481	1.4156979878655225	4.122355670414865																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM2_HiSeq_8_S16_L006_R2_001										9.676205795987684	3.8526332638536136	12.858907676629169	8.442483722715705	14.00469496257446	1.2489355078119029	3.5857252430174027																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_1_S17_L003_R2_001										9.894687676681862	3.7996214639822368	11.858648807046192	7.754261036690711	15.421771922538147	1.8187307376381745	2.857122632915758																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_1_S17_L004_R2_001										9.822219457430045	3.589182763947315	11.831468916764102	7.821229305808829	15.3142869526063	1.930362567597666	2.4516378113309307																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_2_S18_L003_R2_001										10.287391266112968	3.528729480810213	10.583737364531272	7.236145664346096	17.34076805323671	3.0118805604486716	3.109294794982605																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_2_S18_L004_R2_001										10.100643057851366	3.7028848747278458	10.748214732242669	7.146416576615429	17.270877774657727	2.8054613501118952	2.8856528791290827																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_3_S19_L003_R2_001										10.104779136322293	3.6949690638669876	11.886180932090257	7.73473679003718	15.06929664558046	1.4570955512761972	2.9265375491571275																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_3_S19_L004_R2_001										10.102371563156682	3.641547245294187	11.952268316417758	7.773891777478512	14.785155181623708	1.3891398750000141	2.7432709025947215																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_4_S20_L003_R2_001										10.510596060761912	3.685823022582483	10.799449885414102	7.239068712368998	16.68005763032214	2.5777624716104017	3.1107121435078926																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_4_S20_L004_R2_001										10.247786306551069	3.6828995184872935	10.839880536770895	7.302619439448176	16.58713667810391	2.4497027352894905	2.911828886155774																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_5_S21_L003_R2_001										9.971425816522364	3.7412773265273156	11.886205532990344	7.953681697396692	15.194732313023085	1.5078039139153734	2.696124807875937																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_5_S21_L004_R2_001										9.752704095726193	3.613700188975133	12.22926548545927	8.111873358603138	14.806484348672628	1.4145120197439593	2.4742181683514537																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_6_S22_L003_R2_001										9.925143437416658	3.7194498682760875	11.800648888067387	7.985498827946818	15.693150006904135	1.693933831396335	2.5373789406718696																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_6_S22_L004_R2_001										9.8302895097157	3.6052748864748234	11.920499207951451	8.05645834378266	15.503934169001521	1.5522065029541738	2.227577121307138																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_7_S23_L003_R2_001										9.785653713743997	3.702336972633032	12.337272534219977	8.195191430600719	13.847496817639682	1.3154854214038283	2.169720394439259																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_7_S23_L004_R2_001										9.556103740507572	3.7405578237845836	12.577518476512964	8.271856883151491	13.261067352736797	1.2312244422191132	1.9437547331166933																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_8_S24_L003_R2_001										10.075529483431671	3.6794139006845796	11.983879331565287	7.972385206567554	15.985553551713846	1.7450036741661135	2.1308202351365586																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_8_S24_L004_R2_001										10.013678201060136	3.652059883598539	12.137461966723134	8.172484666731405	15.782967727779647	1.574178105370352	1.9617760638994008																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_1_S25_L001_R2_001										10.764430926206819	4.2321697841650465	11.883787330808143	7.3780161267948134	17.344302573719478	2.6306170711699437	2.54420577945034																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_1_S25_L002_R2_001										10.904851230757831	4.260942833082127	11.704967012390668	7.466588921079579	17.388865809078315	2.684733531761418	2.3158541956242646																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_2_S26_L001_R2_001										11.008556763808361	4.238193816055595	12.574931955746498	8.175586563032535	15.520152226483553	1.706624160981772	1.8095988914347252																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_2_S26_L002_R2_001										10.800100605958049	4.2012815038089455	13.123058379679808	8.29163434036754	15.133433430680352	1.5569785848529627	1.52121141820242																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_3_S27_L001_R2_001										11.057395483056052	4.418272713993529	12.374721241669302	7.759422496340998	16.25651982010551	2.0217391072276882	1.975886241546858																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_3_S27_L002_R2_001										10.981444872696947	4.404817493274518	12.608229957012362	7.828423083747898	16.18964258445504	2.068647373325621	1.783729915390295																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_4_S28_L001_R2_001										11.042882646271188	4.481692968208462	12.399299062010018	7.799089397192267	16.211880696915458	1.948755979753957	1.9990683556449906																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_4_S28_L002_R2_001										11.012653520693368	4.282721530276909	12.597553699583045	7.8332324370111674	16.19755160996853	1.98256378299409	1.836299412626235																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_5_S29_L001_R2_001										11.218641899503973	4.273999806334553	12.058054919948479	7.632370816896421	16.438830271391588	2.280002045953918	2.4363923742979043																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_5_S29_L002_R2_001										10.852856123790485	4.217811562862401	12.34401949976042	7.823048645769673	16.22302770516932	2.1245386881276977	2.218097655153099																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_6_S30_L001_R2_001										11.132482042707213	4.272804412548095	12.475910192853028	7.943414827950937	16.06507125129029	1.8885558675615917	1.7636668800453257																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_6_S30_L002_R2_001										10.940243939766134	4.305352081153915	12.690728670596183	7.893353224046081	16.01269851640735	1.7202888579357096	1.5609944069530464																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_7_S31_L001_R2_001										11.236932411104831	4.311719270636692	12.66459601551265	7.928106818728292	15.873399147357794	1.6957186810874696	1.7451525385960842																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_7_S31_L002_R2_001										10.851047987194395	4.288864327575184	12.671082473569609	8.192579779409247	15.609242309868247	1.6159403452943306	1.5266079981161327																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_8_S32_L001_R2_001										11.195526447604268	4.283840810411813	11.911045059143262	7.529682660276074	17.787286502388667	2.6904896079132246	2.417098586091992																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_8_S32_L002_R2_001										11.17778949820038	4.218584578481694	11.921369289167288	7.5717507492623435	17.971222118366498	2.7823767336957648	2.2729490142655178																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_1_S1_L001_R2_001										10.618634483987986	3.9320853899294135	12.048033467844254	9.021068075897427	17.171900019220036	2.033103880764266	2.5068873801807907																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_1_S1_L002_R2_001										10.763618720267761	4.100639351558814	12.048465310521314	9.022974241124876	17.836079780935034	2.1043469991568227	2.5906306751640042																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_2_S2_L001_R2_001										10.606457328278637	4.014242868467469	11.778465191380896	9.140504088640506	17.404329575416437	2.117097508853212	2.6001600330167003																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_2_S2_L002_R2_001										10.669853526964443	4.1390887575196285	11.872918303778915	8.955095933108003	17.897976944773404	2.233201255848116	2.6560569126506604																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_3_S3_L001_R2_001										10.769898563783864	3.9296563947891885	11.626095904084814	8.544070389958959	17.8021646937154	2.1834065048767237	2.5707844022244903																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_3_S3_L002_R2_001										10.929051649832532	4.049156182546181	11.720695179413699	8.793133183916131	18.125921858392722	2.2769086033674824	2.615023196478629																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_4_S4_L001_R2_001										10.681215373819361	4.1432449644823155	12.051432761586044	8.857179385489165	17.316741129550078	2.0089739987986115	2.5756179955940857																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_4_S4_L002_R2_001										10.841965738814393	4.188030640362667	12.087642950422623	8.980204272388601	17.82482112683341	2.1237327090752838	2.61001039964224																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_5_S5_L001_R2_001										10.634539023100492	4.0354646812312325	12.036212880084102	8.767618576903809	15.191610201284064	1.6438836940837545	4.3740249140689995																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_5_S5_L002_R2_001										10.61158129896072	4.073188986107507	12.485174118597593	8.750462152634885	15.589460997074758	1.7727908683684857	4.445601199395565																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_6_S6_L001_R2_001										10.32370858104654	4.066435759646644	11.862104928392796	8.77741637412344	16.613842234274003	1.6643470423881521	3.6167231864939926																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_6_S6_L002_R2_001										10.440880775254266	4.012175265074677	12.04232114864475	9.038920571940192	17.087422375600035	1.7150028362839465	3.7282142819250956																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_7_S7_L001_R2_001										10.71329376398973	4.150208329922445	13.381752073568446	9.483160359460008	14.882542933272111	1.5636909787705848	2.997488468036994																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_7_S7_L002_R2_001										10.988403594550562	4.198805779497661	13.49199387204885	9.49309405815884	15.282261935554253	1.6166727670785066	3.006383517694407																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_8_S8_L001_R2_001										10.70093621641959	4.072912390243233	12.490985635343147	9.263579676827034	16.201538858005463	1.5921296293624765	3.057947578744764																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_8_S8_L002_R2_001										10.7740965101635	4.03588529622483	12.515845341975043	9.264371557326866	16.556433022665555	1.7114831987671535	3.076741407924921																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_1_S9_L003_R2_001										10.30378679539329	3.8370664319338483	11.15688121971524	8.247904365034985	17.5321220170847	1.4875988482946596	1.772058159364701																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_1_S9_L004_R2_001										10.35312366807985	3.692054639696408	10.850869558127952	8.084772298463312	17.649903163403348	1.5391036191251781	1.7996009592323596																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_2_S10_L003_R2_001										10.937549329662183	3.933360446004204	11.10867746789653	8.10301282886001	18.0734732235513	1.6055217509873696	1.8597067737496407																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_2_S10_L004_R2_001										10.82998823657043	3.860968827539889	10.958823664361088	8.065584777889049	18.282674144233926	1.6741422187445953	1.8580560114666098																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_4_S11_L003_R2_001										10.683762865132508	3.938048141678536	11.076696239791401	8.078790886264308	18.764240029471008	1.939766177480717	1.775110295339855																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_4_S11_L004_R2_001										10.391973802737706	3.80773119306285	10.7212425961599	7.898455376892347	18.910419172015562	2.0574032182371993	1.765413863152644																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_5_S12_L003_R2_001										10.486847272791886	3.7980908655844523	11.259082459899382	8.269937616765493	17.967405870063434	1.3809507884969974	2.077658421154387																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
