Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
fastqc | MantonBM2_HiSeq_7_S15_L005_I1_001										6.630065952360058e-05	0.0004434777448134172	0.0	0.005097784043370179	0.11244297185604778	0.26420076146160126	99.61773544410273																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM2_HiSeq_7_S15_L006_I1_001										0.0002338306842585712	0.0	0.0	0.0010954807399511143	0.12612602887703248	0.3279411283525294	99.54460353134623																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM2_HiSeq_8_S16_L005_I1_001										9.799938508159429e-05	0.0004511669803756416	0.0	0.016447255288693986	0.1601420894933343	0.3981252754614791	99.42471957198602																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM2_HiSeq_8_S16_L006_I1_001										0.0002692908943745454	0.0	0.0	0.01685077723381017	0.14422737990651024	0.41203918399553574	99.42661336796978																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_1_S17_L003_I1_001										0.0	0.0005779924048162835	0.0027663661639320235	0.0038551002849538905	0.145410529465762	0.42877403230621297	99.41861597937432																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_1_S17_L004_I1_001										0.0	0.0	0.0	0.0173752187225504	0.1938231299188316	0.362654612162753	99.42614703919587																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_2_S18_L003_I1_001										6.19485770024684e-05	0.00011615358187962823	0.0013047919031144906	0.003985358453825466	0.12072745181497715	0.16612543399495272	99.70767886167424																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_2_S18_L004_I1_001										0.0	0.0	0.0	0.006214223117735066	0.12788275140688893	0.22239440722126944	99.6435086182541																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_3_S19_L003_I1_001										8.369361158839213e-05	0.0002510808347651764	0.0028728741890885036	0.003367758153263344	0.14815406734850395	0.4388929380222061	99.4063775878406																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_3_S19_L004_I1_001										0.0	0.0	0.0	0.02102187003790376	0.18110851164229103	0.44562562776603043	99.35224399055377																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_4_S20_L003_I1_001										0.0	0.00013050086522073642	0.0031450708518197474	0.0	0.11366770361687499	0.31506678889281037	99.56798993577327																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_4_S20_L004_I1_001										0.0	0.0	0.0	0.0014937597954028559	0.1716840219168986	0.308945486573274	99.51787673171442																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_5_S21_L003_I1_001										0.0	0.0005964387788237742	0.002639759011639606	0.0035805141832859376	0.16716278644983665	0.43683401942294414	99.38918648215346																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_5_S21_L004_I1_001										0.0	0.0	0.0	0.01932309851468345	0.22201808820214372	0.36278280919915756	99.39587600408402																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_6_S22_L003_I1_001										0.0	0.0005747963164260701	0.0026260662379849206	0.011949519587809704	0.13487880208481012	0.5045573084047783	99.34541350736819																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_6_S22_L004_I1_001										0.0	0.0	0.0025282740898994152	0.013277859031569656	0.17091486452487867	0.3678628978448988	99.44541610450875																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_7_S23_L003_I1_001										0.0	0.0006047458219825958	0.0025650963724362457	0.0049861090087625435	0.22385336285656435	0.3973139463457736	99.37067673959447																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_7_S23_L004_I1_001										0.0	0.0	0.0010858744784710168	0.02854361179497	0.21729092663645938	0.28976210175909256	99.463317485331																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_8_S24_L003_I1_001										0.0	0.000409114289621206	0.0037744092526343516	0.00739045168347985	0.16145497481373658	0.4275282032927743	99.39944284666775																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM3_HiSeq_8_S24_L004_I1_001										0.0	0.0	0.0	0.020635867235207987	0.1938249005505249	0.2836812349135936	99.50185799730068																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_1_S25_L001_I1_001										0.00014925645786456124	0.00023848586202272285	0.0	0.0037005867433593936	0.1673943622007112	0.28671029908820206	99.54180538729503																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_1_S25_L002_I1_001										0.0	0.0	0.004427089343159466	0.011833123793254465	0.18722554277801542	0.28748308101348674	99.50902124427594																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_2_S26_L001_I1_001										0.00023190841138461202	0.00010835065122067938	0.0	0.006016312475674566	0.21338615269172959	0.39909536710673826	99.38116190866324																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_2_S26_L002_I1_001										0.0	0.00016646927876454133	0.005635594120126424	0.012203010178703146	0.18977903801788845	0.40761017962075774	99.3845996184443																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_3_S27_L001_I1_001										0.00013557182197573067	0.00024732697252329244	0.0	0.0	0.2675601509273461	0.30203020269049974	99.43002674758765																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_3_S27_L002_I1_001										0.0	0.00012151512654471357	0.004801746172368448	0.007097242859752177	0.26242900383797935	0.26231128605913917	99.46321452318413																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_4_S28_L001_I1_001										0.0	0.00042518718865980744	0.0	0.0015256716769557798	0.2168651177252214	0.30665107456414825	99.47452937584343																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_4_S28_L002_I1_001										0.0	0.0	0.006215728609163369	0.0044558647426495785	0.19335283385350058	0.3552971653605498	99.4406655079084																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_5_S29_L001_I1_001										6.596369662585544e-05	0.00033658399047551877	0.0	0.004159095641102013	0.18711363667500347	0.27558110211129494	99.5327436178855																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_5_S29_L002_I1_001										0.0	0.00016871689402105737	0.005032789051436648	0.006728932294520682	0.18792190217026286	0.3063934692633896	99.49373444686005																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_6_S30_L001_I1_001										0.00023182906576472604	0.00013402617864523224	0.0	0.0	0.20022243274394297	0.317620309414285	99.48179140259737																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_6_S30_L002_I1_001										0.0	0.00018755667489038893	0.005775980049175447	0.004729107588307664	0.20331334942480292	0.3471520944731392	99.43882277335348																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_7_S31_L001_I1_001										0.00015195900329174325	0.00022702308925513448	0.0	0.0062376424604213155	0.20148482254529684	0.42052548704920245	99.37137306585254																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_7_S31_L002_I1_001										0.0	0.00016944027235213233	0.005707056446042275	0.011739515233306259	0.21630013494569872	0.3436903378898968	99.42238966429743																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_8_S32_L001_I1_001										0.0	0.0003909036491853356	0.0007654514971495273	0.004811876719260489	0.1656777240496977	0.4310849460453194	99.39726746245925																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM4_HiSeq_8_S32_L002_I1_001										1.8069823506448593e-05	0.0	0.005248462373009387	0.0087145830637918	0.15590315179118275	0.3673168013941756	99.46278414715329																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_1_S1_L001_I1_001										0.0	0.00037306172861783967	0.0	0.0	0.14301247411596657	0.3900171376669597	99.46659568304472																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_1_S1_L002_I1_001										0.0	0.0	0.0010478863929936702	0.0014009435007869223	0.2288728974260283	0.2898373156374877	99.4788409570427																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_2_S2_L001_I1_001										5.763846191508209e-05	0.00031861260891948153	0.0	0.0	0.13852283573419408	0.25486126790462765	99.60623964529034																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_2_S2_L002_I1_001										0.0	0.0	0.001022373136293081	0.0	0.20236549189449698	0.26957828066111955	99.52703385430809																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_3_S3_L001_I1_001										6.74371734903781e-05	0.0003340492547314078	0.0	0.0	0.11708191132381805	0.28508516185831256	99.59742987208328																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_3_S3_L002_I1_001										0.0	0.0	0.0010560201445540718	0.00137467345347928	0.24433319732327527	0.19171537726350452	99.5615207318152																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_4_S4_L001_I1_001										8.018397017378861e-05	0.0003436455864590941	0.0	0.0	0.1432953003307785	0.3692635467258422	99.48701568697919																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_4_S4_L002_I1_001										0.0	0.0	0.0010465778087274719	0.0014870729233070837	0.23533692643376297	0.21714158443809856	99.54498783839611																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_5_S5_L001_I1_001										7.821055401627076e-05	0.0002920924772444398	0.0	0.0	0.14252357142397684	0.31451177197326713	99.54258796903648																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_5_S5_L002_I1_001										0.0	0.0	0.0009754142767323459	0.0	0.22611634835282696	0.22284308313571555	99.55006515423473																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_6_S6_L001_I1_001										8.213845023899086e-05	0.0002989839588699267	0.0	0.0	0.12410955554211041	0.35213903555758724	99.52336371541517																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_6_S6_L002_I1_001										0.0	0.0	0.000931269566932261	0.0	0.2104234199150869	0.26655255123553534	99.52209275928244																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_7_S7_L001_I1_001										0.000169831710573648	0.0002250270165100836	0.0	0.0	0.23380519305035902	0.43529990316408157	99.33050004505847																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_7_S7_L002_I1_001										0.0	0.0	0.001096908587134221	0.007713946838911459	0.31694796824583615	0.30531320120901934	99.3689279751191																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_8_S8_L001_I1_001										0.00014544993545883574	0.00022266409872710654	0.0	0.0	0.1735109989330978	0.3198695475689974	99.50625133946372																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM5_HiSeq_8_S8_L002_I1_001										0.0	0.0	0.0009880319687623812	0.0016320170912592906	0.25078897881391277	0.22121682912029447	99.52537414300578																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_1_S9_L003_I1_001										0.0	0.0	0.0	0.0	0.08163802665078031	0.42897017634773854	99.48936479434659																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_1_S9_L004_I1_001										9.400732266309435e-05	0.0	0.0012429857107675807	0.0	0.19595453364190815	0.2853077477433169	99.51740072558134																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_2_S10_L003_I1_001										3.1230438389045406e-05	0.0	0.0	0.0	0.11188588465951782	0.3175510975398137	99.57052043083922																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_2_S10_L004_I1_001										9.743256162884877e-05	0.0	0.0013160456150447396	0.0012878042928334793	0.1756793810134777	0.23268731402912818	99.58893202248788																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_4_S11_L003_I1_001										1.476003322483479e-05	0.0	0.0	0.0	0.10778809463100102	0.33220997180464656	99.55996798548794																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_4_S11_L004_I1_001										0.00011022042070781879	0.0	0.0013799596672618912	0.0021794251187959367	0.1862078483493985	0.28166608071041677	99.52845646573341																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_5_S12_L003_I1_001										1.4874092812346022e-05	0.0	0.0	0.0	0.10478947127225895	0.36757304380653855	99.52759732487061																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
fastqc | MantonBM6_HiSeq_5_S12_L004_I1_001										8.57791546153733e-05	0.0	0.001292603122997177	0.0010944236968168319	0.1942690798906375	0.2617595271616366	99.5414882343167																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
